Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,43.02067947387695,61.2400016784668,61.2599983215332,59.970001220703125,60.02999877929688,1537100,49.15139147144285,83.8771653520246,-16.12283464797539,59.8017144903383,61.39502051492904,-1.5933060245907384,-1.796127212768964,-5.274554937244838,1,-5525600,BG,Consumer Defensive
2010-02-18,42.99959564208984,61.209999084472656,61.40999984741211,60.34000015258789,60.84000015258789,749900,54.272862453531594,92.93358263635496,-7.066417363645051,60.01837365866666,61.38131522378412,-1.3629415651174597,-1.7094900832386632,-8.477868423739418,-1,-6275500,BG,Consumer Defensive
2010-02-19,43.06983947753906,61.310001373291016,61.66999816894531,60.68999862670898,61.31999969482422,1101500,60.3618441175391,92.50006556511967,-7.499934434880326,60.21708561476271,61.376032716340184,-1.1589471015774748,-1.5993814869064256,-11.209270581299068,1,-5174000,BG,Consumer Defensive
2010-02-22,43.20332717895508,61.5,61.869998931884766,60.93999862670898,61.68000030517578,1030700,57.97733930381616,92.60002136230469,-7.399978637695312,60.41445705864537,61.38521547809277,-0.9707584194473995,-1.4736568734146205,-13.294798060909738,1,-4143300,BG,Consumer Defensive
2010-02-23,42.240909576416016,60.130001068115234,61.68000030517578,59.9900016784668,61.41999816894531,1180400,44.334539376976174,65.20004272460938,-34.799957275390625,60.37069459856381,61.29223663290925,-0.9215420343454426,-1.363233905600785,-15.654369061708625,-1,-5323700,BG,Consumer Defensive
2010-02-24,42.18471145629883,60.04999923706055,60.15999984741211,58.630001068115234,60.08000183105469,1922700,47.817649354998046,63.600006103515625,-36.399993896484375,60.32135685064023,61.20021904803157,-0.8788621973913422,-1.2663595639588965,-14.55606106989559,-1,-7246400,BG,Consumer Defensive
2010-02-25,42.430572509765625,60.400001525878906,60.47999954223633,59.08000183105469,59.619998931884766,1607900,60.61998664199451,70.60005187988281,-29.399948120117188,60.33345603144618,61.140943676020264,-0.8074876445740813,-1.1745851800819334,-11.966184246373508,1,-5638500,BG,Consumer Defensive
2010-02-26,41.8615608215332,59.59000015258789,60.65999984741211,59.58000183105469,60.02000045776367,952700,54.5064368899096,54.4000244140625,-45.5999755859375,60.21907820392952,61.02605897058083,-0.8069807666513071,-1.1010642973958082,-12.534856076779954,-1,-6591200,BG,Consumer Defensive
2010-03-01,42.33222579956055,60.2599983215332,60.38999938964844,59.70000076293945,59.70000076293945,519600,70.63879283155869,65.88979883118257,-34.11020116881742,60.22537360663778,60.969313737318046,-0.7439401306802651,-1.0296394640526998,-11.473485247987828,1,-6071600,BG,Consumer Defensive
2010-03-02,43.14009475708008,61.40999984741211,61.810001373291016,60.400001525878906,60.47999954223633,945200,71.30850438781478,90.25425132888122,-9.745748671118767,60.407623797526135,61.001957152880564,-0.5943333553544292,-0.9425782423130458,-12.083033373058614,1,-5126400,BG,Consumer Defensive
2010-03-03,43.25251007080078,61.56999969482422,62.08000183105469,61.119998931884766,61.540000915527344,686100,71.17006223612916,89.26311292146382,-10.736887078536183,60.58645085864892,61.04403437820972,-0.45758351956080645,-0.8455792977625979,-10.768116384312727,1,-4440300,BG,Consumer Defensive
2010-03-04,42.77480316162109,60.88999938964844,62.150001525878906,60.34000015258789,61.41999816894531,685200,62.87786569049874,73.85887518657987,-26.141124813420134,60.63315063264884,61.03262437905703,-0.3994737464081908,-0.7563581874917166,-10.125462155500461,-1,-5125500,BG,Consumer Defensive
2010-03-05,44.44673156738281,63.27000045776367,63.45000076293945,61.34000015258789,61.5,1378500,71.84832200495947,96.26555359808285,-3.7344464019171624,61.03881983651266,61.19835594044271,-0.15953610393005135,-0.6369937707793836,-1.2640470507890496,1,-3747000,BG,Consumer Defensive
2010-03-08,43.69506454467773,62.20000076293945,63.84999847412109,62.08000183105469,63.5,1132000,61.81473423698551,68.39083273713443,-31.60916726286556,61.21746305596294,61.27255185322024,-0.05508879725730509,-0.5206127760749679,-1.081425403347506,-1,-4879000,BG,Consumer Defensive
2010-03-09,43.81449508666992,62.369998931884766,62.810001373291016,62.09999847412109,62.09999847412109,493800,56.13461688207334,71.64750425865132,-28.352495741348683,61.39477626764322,61.35384422941762,0.04093203822560554,-0.4083038132148532,-0.47869673819330766,1,-4385200,BG,Consumer Defensive
2010-03-10,43.449195861816406,61.84999847412109,62.59999847412109,61.08000183105469,62.2400016784668,657600,53.298964369171244,61.68580471517273,-38.31419528482727,61.4648104532552,61.390596395691944,0.07421405756325328,-0.31180023905923193,-0.2741083237468831,-1,-5042800,BG,Consumer Defensive
2010-03-11,42.80992126464844,60.93999862670898,61.5,60.5099983215332,61.43000030517578,867200,48.23975893731482,44.25284878371744,-55.74715121628255,61.38407017224809,61.35721878317469,0.0268513890733999,-0.2440699134327056,-0.894459321425625,-1,-5910000,BG,Consumer Defensive
2010-03-12,42.73966598510742,60.84000015258789,62.59000015258789,60.59000015258789,62.4900016784668,1092800,46.83301477078323,42.337168250887416,-57.662831749112584,61.30036709230036,61.31890629202012,-0.01853919971975415,-0.1989637706901153,1.2818386243974245,-1,-7002800,BG,Consumer Defensive
2010-03-15,42.48677062988281,60.47999954223633,60.72999954223633,59.880001068115234,60.459999084472656,585900,51.85971486669239,35.44060140705403,-64.55939859294597,61.17415669998282,61.25676505129539,-0.08260835131257238,-0.17569268681460673,2.8746361632776054,-1,-7588700,BG,Consumer Defensive
2010-03-16,42.15660858154297,60.0099983215332,60.66999816894531,59.59999847412109,60.66999816894531,852600,49.79591375984231,19.49679549209632,-80.50320450790367,60.99505541099057,61.164411960201896,-0.16935654921132937,-0.17442545929395128,0.5698008430052885,-1,-8441300,BG,Consumer Defensive
2010-03-17,43.32976531982422,61.68000030517578,61.810001373291016,60.02000045776367,60.02000045776367,1544300,55.75538877312917,49.18033079794247,-50.81966920205754,61.10043154855752,61.202603689459224,-0.10217214090170046,-0.15997479561550115,0.4723911360328888,1,-6897000,BG,Consumer Defensive
2010-03-18,43.54755401611328,61.9900016784668,62.47999954223633,61.459999084472656,61.63999938964844,1792000,61.29943928993488,56.23536951401671,-43.76463048598329,61.23728849162049,61.260929466422745,-0.023640974802255244,-0.13270803145285198,2.4628126916806563,1,-5105000,BG,Consumer Defensive
2010-03-19,43.56158828735352,62.0099983215332,62.06999969482422,61.09000015258789,62.0099983215332,1488700,58.776327912408135,56.70587876263804,-43.29412123736196,61.356166926991676,61.316416048282775,0.03975087870890093,-0.0982162494205014,5.909477591047638,1,-3616300,BG,Consumer Defensive
2010-03-22,44.36945724487305,63.15999984741211,63.209999084472656,61.20000076293945,61.86000061035156,1096900,58.776327912408135,83.76473819508288,-16.235261804917112,61.63367968397944,61.45297781118125,0.1807018727981884,-0.04243262497676344,7.506382718999335,1,-2519400,BG,Consumer Defensive
2010-03-23,45.90088272094727,65.33999633789062,66.0199966430664,63.130001068115234,63.27999877929688,2440900,65.72142333093443,89.40809191402788,-10.591908085972118,62.20388224611962,61.740905109456016,0.4629771366636035,0.05864932735130995,14.833030906287572,1,-78500,BG,Consumer Defensive
2010-03-24,45.22649002075195,64.37999725341797,65.06999969482422,63.95000076293945,65.06999969482422,967900,64.22167407739951,74.45483088170634,-25.545169118293646,62.538669170319366,61.93639341641616,0.6022757539032071,0.16737461266168938,11.26857340872536,-1,-1046400,BG,Consumer Defensive
2010-03-25,44.79095077514648,63.7599983215332,64.83000183105469,63.68000030517578,64.69000244140625,880000,52.33110428102901,64.79752389237088,-35.202476107629124,62.72656596281381,62.07147526123964,0.6550907015741672,0.26491783044418493,9.817424756149459,-1,-1926400,BG,Consumer Defensive
2010-03-26,44.84716796875,63.84000015258789,64.05999755859375,63.34000015258789,63.84000015258789,805400,58.613445209788395,66.0436586878864,-33.956341312113594,62.897863530471355,62.202477105043215,0.6953864254281399,0.3510115494409759,8.645340327031747,1,-1121000,BG,Consumer Defensive
