Date,AdjClose,Close,High,Low,Open,Volume,RSI,%K,%R,EMA_fast,EMA_slow,MACD,Signal_Line,ROC,Direction,OBV,Ticker,Sector
2010-02-17,29.79110336303711,42.38514709472656,42.49842834472656,41.42227935791016,41.7243537902832,9515727,48.41073058819344,67.24129522216997,-32.75870477783003,42.154958892309836,42.85719252815566,-0.7022336358458219,-0.7356169648988518,-5.975153637499279,1,12704214,RTX,Industrials
2010-02-18,30.127281188964844,42.86343765258789,42.97671508789063,42.42919921875,42.49842834472656,6554307,54.252878368256965,89.08048980160596,-10.919510198394036,42.263955624660305,42.85765512996545,-0.5936995053051461,-0.7072334729801107,-3.4722156002721167,1,19258521,RTX,Industrials
2010-02-19,30.30862045288086,43.1214599609375,43.36060333251953,42.86343765258789,42.94524765014648,8415503,55.77777523342048,90.23138329783139,-9.768616702168604,42.39587936870295,42.877196228555974,-0.48131685985302397,-0.6620501503546934,-2.3792570671423103,1,27674024,RTX,Industrials
2010-02-22,30.25556945800781,43.04594039916992,43.373191833496094,42.87602233886719,43.322845458984375,5261656,54.696131856590966,86.70070025687971,-13.29929974312029,42.49588875800556,42.8896957967496,-0.3938070387440362,-0.608401528032562,-2.9649589892743426,-1,22412368,RTX,Industrials
2010-02-23,29.98572540283203,42.662052154541016,43.266204833984375,42.61800003051758,43.03335571289063,6598005,48.69280312084423,71.09971490537929,-28.90028509462072,42.521452357472555,42.872833304734144,-0.35138094726158897,-0.5569974118783674,-4.020956515410747,-1,15814363,RTX,Industrials
2010-02-24,30.352872848510746,43.18439483642578,43.23473739624024,42.662052154541016,42.91378021240234,7694574,51.93880056681726,92.32740458476798,-7.6725954152320215,42.62344350808074,42.8959119367113,-0.2724684286305603,-0.500091615228806,-4.905759467524065,1,23508937,RTX,Industrials
2010-02-25,30.37499237060547,43.215858459472656,43.23473739624024,42.19635009765625,42.52360153198242,9407833,64.33042545459787,93.60606713598501,-6.393932864014981,42.714584269833345,42.919611679138065,-0.2050274093047193,-0.44107877404398865,-4.279343848194491,1,32916770,RTX,Industrials
2010-02-26,30.36614418029785,43.20327377319336,43.41094970703125,42.88231658935547,43.215858459472656,6313415,63.62487467781154,91.6877243502146,-8.312275649785402,42.78976727035027,42.94062368610513,-0.15085641575485909,-0.38303430238616276,-5.388642840148739,-1,26603355,RTX,Industrials
2010-03-01,30.804048538208008,43.8263053894043,43.92699813842773,43.322845458984375,43.322845458984375,5884385,77.24936073137629,96.65968975963861,-3.3403102403613905,42.94923467328166,43.00622973820136,-0.056995064919703964,-0.31782645489287104,-4.3537959556505035,1,32487740,RTX,Industrials
2010-03-02,30.852703094482425,43.8955307006836,44.05286407470703,43.8263053894043,43.98363876342773,9464561,73.8552423997694,94.98992372643578,-5.0100762735642235,43.094818677497344,43.07210388357041,0.0227147939269301,-0.2497182051289108,-3.1115416909302693,1,41952301,RTX,Industrials
2010-03-03,30.78634262084961,43.80113220214844,44.29200744628906,43.69414520263672,43.9521713256836,7683768,71.76470797977927,85.47483889465195,-14.525161105348053,43.20348229667444,43.12610598124286,0.07737631543157875,-0.1842993010168129,-3.721126598767314,-1,34268533,RTX,Industrials
2010-03-04,31.12694358825684,44.28571319580078,44.55002975463867,43.8263053894043,43.83889389038086,8980551,74.40000646566523,92.73357453725552,-7.266425462744482,43.36997935807849,43.21200281195085,0.15797654612763523,-0.11584413158792328,-1.4839732870721556,1,43249084,RTX,Industrials
2010-03-05,31.51619529724121,44.83952331542969,44.87728118896485,44.41157913208008,44.41157913208008,6447209,87.77179217086997,98.9565697732029,-1.0434302267971018,43.59606304382483,43.33255988628262,0.26350315754221043,-0.039974673761896534,1.5970331317972615,1,49696293,RTX,Industrials
