Date,AdjClose,Close,High,Low,Open,Volume
2010-01-04,5.425000190734863,5.425000190734863,5.4375,5.320000171661377,5.349999904632568,1320000
2010-01-05,5.252500057220459,5.252500057220459,5.449999809265137,5.247499942779541,5.434999942779541,1697600
2010-01-06,5.315000057220459,5.315000057220459,5.320000171661377,5.230000019073486,5.237500190734863,1086400
2010-01-07,5.447500228881836,5.447500228881836,5.462500095367432,5.289999961853027,5.315000057220459,1520400
2010-01-08,5.392499923706055,5.392499923706055,5.40749979019165,5.322500228881836,5.40749979019165,1196400
2010-01-11,5.349999904632568,5.349999904632568,5.40500020980835,5.320000171661377,5.394999980926514,837600
2010-01-12,5.329999923706055,5.329999923706055,5.340000152587891,5.272500038146973,5.307499885559082,887600
2010-01-13,5.425000190734863,5.425000190734863,5.522500038146973,5.335000038146973,5.347499847412109,6681200
2010-01-14,5.5,5.5,5.537499904632568,5.412499904632568,5.445000171661377,908800
2010-01-15,5.510000228881836,5.510000228881836,5.554999828338623,5.454999923706055,5.517499923706055,1542400
2010-01-19,5.25,5.25,5.402500152587891,5.190000057220459,5.382500171661377,3155200
2010-01-20,4.889999866485596,4.889999866485596,5.25,4.857500076293945,5.227499961853027,5794400
2010-01-21,4.852499961853027,4.852499961853027,5.017499923706055,4.78000020980835,4.869999885559082,3541600
2010-01-22,4.985000133514404,4.985000133514404,5.059999942779541,4.837500095367432,4.887499809265137,19919200
2010-01-25,4.947500228881836,4.947500228881836,5.025000095367432,4.882500171661377,4.972499847412109,3062800
2010-01-26,4.862500190734863,4.862500190734863,4.949999809265137,4.84250020980835,4.922500133514404,3648400
2010-01-27,4.922500133514404,4.922500133514404,4.989999771118164,4.837500095367432,4.864999771118164,2090800
2010-01-28,4.880000114440918,4.880000114440918,4.985000133514404,4.835000038146973,4.942500114440918,1954000
2010-01-29,4.8125,4.8125,4.922500133514404,4.809999942779541,4.877500057220459,3508400
2010-02-01,4.820000171661377,4.820000171661377,4.867499828338623,4.8125,4.837500095367432,2593200
2010-02-02,4.807499885559082,4.807499885559082,4.835000038146973,4.727499961853027,4.8125,2348400
2010-02-03,4.777500152587891,4.777500152587891,4.832499980926514,4.755000114440918,4.809999942779541,1293200
2010-02-04,4.635000228881836,4.635000228881836,4.78249979019165,4.632500171661377,4.744999885559082,1614800
2010-02-05,4.599999904632568,4.599999904632568,4.65749979019165,4.482500076293945,4.635000228881836,1668000
2010-02-08,4.519999980926514,4.519999980926514,4.639999866485596,4.472499847412109,4.610000133514404,1420800
2010-02-09,4.574999809265137,4.574999809265137,4.617499828338623,4.400000095367432,4.547500133514404,2798000
2010-02-10,4.505000114440918,4.505000114440918,4.574999809265137,4.442500114440918,4.539999961853027,3202400
2010-02-11,4.494999885559082,4.494999885559082,4.505000114440918,4.412499904632568,4.482500076293945,2190000
2010-02-12,4.537499904632568,4.537499904632568,4.547500133514404,4.425000190734863,4.474999904632568,1995200
2010-02-16,4.507500171661377,4.507500171661377,4.582499980926514,4.4375,4.547500133514404,1595600
2010-02-17,4.512499809265137,4.512499809265137,4.572500228881836,4.502500057220459,4.53000020980835,1369200
2010-02-18,4.522500038146973,4.522500038146973,4.579999923706055,4.452499866485596,4.494999885559082,1693200
2010-02-19,4.547500133514404,4.547500133514404,4.59250020980835,4.487500190734863,4.527500152587891,2102000
2010-02-22,4.507500171661377,4.507500171661377,4.590000152587891,4.482500076293945,4.537499904632568,1056000
2010-02-23,4.492499828338623,4.492499828338623,4.514999866485596,4.462500095367432,4.514999866485596,1338000
2010-02-24,4.46999979019165,4.46999979019165,4.502500057220459,4.429999828338623,4.487500190734863,981200
2010-02-25,4.480000019073486,4.480000019073486,4.507500171661377,4.425000190734863,4.425000190734863,1144400
2010-02-26,4.46750020980835,4.46750020980835,4.5,4.442500114440918,4.489999771118164,1132000
2010-03-01,4.552499771118164,4.552499771118164,4.565000057220459,4.427499771118164,4.482500076293945,1550800
2010-03-02,4.637499809265137,4.637499809265137,4.667500019073486,4.552499771118164,4.552499771118164,3474400
2010-03-03,4.639999866485596,4.639999866485596,4.667500019073486,4.607500076293945,4.65749979019165,1159200
2010-03-04,4.647500038146973,4.647500038146973,4.715000152587891,4.590000152587891,4.637499809265137,820400
2010-03-05,4.65749979019165,4.65749979019165,4.677499771118164,4.607500076293945,4.65500020980835,1789200
2010-03-08,4.625,4.625,4.684999942779541,4.617499828338623,4.670000076293945,1285200
2010-03-09,4.477499961853027,4.477499961853027,4.625,4.460000038146973,4.599999904632568,2695600
2010-03-10,4.487500190734863,4.487500190734863,4.5,4.427499771118164,4.489999771118164,2065200
2010-03-11,4.574999809265137,4.574999809265137,4.582499980926514,4.460000038146973,4.482500076293945,2411600
2010-03-12,4.519999980926514,4.519999980926514,4.612500190734863,4.502500057220459,4.572500228881836,1356800
2010-03-15,4.642499923706055,4.642499923706055,4.644999980926514,4.477499961853027,4.525000095367432,1712000
2010-03-16,4.797500133514404,4.797500133514404,4.797500133514404,4.607500076293945,4.662499904632568,1618800
2010-03-17,4.914999961853027,4.914999961853027,4.914999961853027,4.795000076293945,4.8125,2173600
2010-03-18,5.162499904632568,5.162499904632568,5.242499828338623,4.885000228881836,5.0,4764800
2010-03-19,5.457499980926514,5.457499980926514,5.514999866485596,5.172500133514404,5.457499980926514,11207200
