date,signal,prediction,actual,ticker
2024-01-02,hold,96.426636,97.80999755859375,DUK
2024-01-03,hold,96.7605,98.77999877929688,DUK
2024-01-04,hold,97.35226,98.48999786376953,DUK
2024-01-05,hold,97.81115,98.54000091552734,DUK
2024-01-08,hold,98.10851,99.38999938964844,DUK
2024-01-09,hold,98.5219,99.08999633789062,DUK
2024-01-10,hold,98.78118,99.27999877929688,DUK
2024-01-11,hold,98.95778,97.1500015258789,DUK
2024-01-12,hold,98.47134,98.45999908447266,DUK
2024-01-16,hold,98.22835,98.02999877929688,DUK
2024-01-17,hold,97.925026,96.83000183105469,DUK
2024-01-18,hold,97.40837,95.86000061035156,DUK
2024-01-19,hold,96.7296,95.55999755859374,DUK
2024-01-22,hold,96.036446,95.05999755859375,DUK
2024-01-23,hold,95.36646,95.61000061035156,DUK
2024-01-24,hold,95.04938,94.54000091552733,DUK
2024-01-25,hold,94.6518,95.7300033569336,DUK
2024-01-26,hold,94.69082,95.87000274658203,DUK
2024-01-29,hold,94.82301,95.76999664306642,DUK
