date,signal,prediction,actual,ticker
2024-01-02,hold,1221.5944,1214.18994140625,MTD
2024-01-03,hold,1223.1161,1147.1199951171875,MTD
2024-01-04,hold,1214.8707,1149.3199462890625,MTD
2024-01-05,sell,1204.738,1132.2900390625,MTD
2024-01-08,hold,1191.9902,1166.0999755859375,MTD
2024-01-09,hold,1183.986,1140.81005859375,MTD
2024-01-10,hold,1174.8767,1176.8599853515625,MTD
2024-01-11,hold,1172.1222,1186.56005859375,MTD
2024-01-12,hold,1172.998,1182.280029296875,MTD
2024-01-16,hold,1175.2218,1183.97998046875,MTD
2024-01-17,hold,1178.559,1163.0,MTD
2024-01-18,hold,1179.1582,1185.0,MTD
2024-01-19,hold,1182.4742,1200.0,MTD
2024-01-22,hold,1187.2943,1219.1600341796875,MTD
2024-01-23,hold,1194.7917,1219.93994140625,MTD
2024-01-24,hold,1202.022,1204.81005859375,MTD
2024-01-25,hold,1206.9463,1202.449951171875,MTD
2024-01-26,hold,1209.7476,1217.469970703125,MTD
2024-01-29,hold,1213.344,1227.47998046875,MTD
