date,signal,prediction,actual,ticker
2024-01-02,hold,31.29954,28.54500007629395,SMCI
2024-01-03,sell,31.080421,28.06399917602539,SMCI
2024-01-04,hold,30.668192,28.8799991607666,SMCI
2024-01-05,hold,30.390068,29.212999343872074,SMCI
2024-01-08,hold,30.27585,32.02799987792969,SMCI
2024-01-09,buy,30.430319,34.37300109863282,SMCI
2024-01-10,buy,30.980572,34.237998962402344,SMCI
2024-01-11,buy,31.579296,34.33100128173828,SMCI
2024-01-12,buy,32.221046,33.95600128173828,SMCI
2024-01-16,buy,32.859856,32.631000518798835,SMCI
2024-01-17,buy,33.399242,31.822999954223633,SMCI
2024-01-18,hold,33.77949,31.14399909973145,SMCI
2024-01-19,buy,34.04294,42.33599853515625,SMCI
2024-01-22,buy,35.116127,43.624000549316406,SMCI
2024-01-23,buy,36.454613,45.737998962402344,SMCI
2024-01-24,buy,37.875546,47.01900100708008,SMCI
2024-01-25,buy,39.322563,47.55799865722656,SMCI
2024-01-26,buy,40.859077,47.415000915527344,SMCI
2024-01-29,buy,42.353992,49.56700134277344,SMCI
