date,signal,prediction,actual,ticker
2024-01-02,hold,157.61632,155.49000549316406,KEYS
2024-01-03,hold,157.29613,150.64999389648438,KEYS
2024-01-04,hold,156.37816,149.61000061035156,KEYS
2024-01-05,hold,155.21814,148.9600067138672,KEYS
2024-01-08,hold,154.04642,153.00999450683594,KEYS
2024-01-09,hold,153.22513,151.4199981689453,KEYS
2024-01-10,hold,152.37938,153.0,KEYS
2024-01-11,hold,151.79984,152.08999633789062,KEYS
2024-01-12,hold,151.25757,151.9499969482422,KEYS
2024-01-16,hold,150.82712,150.6999969482422,KEYS
2024-01-17,hold,150.38196,149.75999450683594,KEYS
2024-01-18,hold,150.0247,152.3699951171875,KEYS
2024-01-19,hold,150.13118,153.6300048828125,KEYS
2024-01-22,hold,150.42996,154.99000549316406,KEYS
2024-01-23,hold,150.92468,155.0399932861328,KEYS
2024-01-24,hold,151.28326,155.22000122070312,KEYS
2024-01-25,hold,151.74394,155.60000610351562,KEYS
2024-01-26,hold,152.16046,155.92999267578125,KEYS
2024-01-29,hold,152.62788,159.3300018310547,KEYS
