date,signal,prediction,actual,ticker
2024-01-02,hold,108.83179,113.23999786376953,MRK
2024-01-03,hold,109.724335,114.7699966430664,MRK
2024-01-04,buy,110.77118,117.01000213623047,MRK
2024-01-05,buy,112.05431,117.22000122070312,MRK
2024-01-08,buy,113.42257,117.37999725341797,MRK
2024-01-09,buy,114.68713,118.4300003051758,MRK
2024-01-10,buy,115.91118,118.86000061035156,MRK
2024-01-11,hold,117.10923,118.4300003051758,MRK
2024-01-12,hold,118.14458,118.62999725341797,MRK
2024-01-16,hold,119.04433,118.48999786376953,MRK
2024-01-17,hold,119.81018,118.12999725341797,MRK
2024-01-18,hold,120.198555,118.54000091552734,MRK
2024-01-19,hold,120.483665,118.88999938964844,MRK
2024-01-22,hold,120.64799,119.43000030517578,MRK
2024-01-23,hold,120.85143,119.83999633789062,MRK
2024-01-24,hold,121.088326,118.87999725341797,MRK
2024-01-25,hold,121.15677,120.12999725341797,MRK
2024-01-26,hold,121.322495,120.81999969482423,MRK
2024-01-29,hold,121.599754,121.27999877929688,MRK
