date,signal,prediction,actual,ticker
2024-01-02,hold,104.06925,105.87999725341798,CINF
2024-01-03,hold,104.42993,105.23999786376955,CINF
2024-01-04,hold,104.84669,106.59999847412111,CINF
2024-01-05,hold,105.36274,107.36000061035158,CINF
2024-01-08,hold,106.01917,107.48999786376955,CINF
2024-01-09,hold,106.648346,106.51000213623047,CINF
2024-01-10,hold,107.17806,107.41999816894533,CINF
2024-01-11,hold,107.66572,108.2699966430664,CINF
2024-01-12,hold,108.16005,107.37000274658205,CINF
2024-01-16,hold,108.52997,107.29000091552734,CINF
2024-01-17,hold,108.82431,107.30000305175781,CINF
2024-01-18,hold,108.95423,108.2699966430664,CINF
2024-01-19,hold,109.15242,111.29000091552734,CINF
2024-01-22,hold,109.52346,111.9499969482422,CINF
2024-01-23,hold,110.01319,111.75,CINF
2024-01-24,hold,110.560394,112.9499969482422,CINF
2024-01-25,hold,111.25589,112.30000305175783,CINF
2024-01-26,hold,111.86735,112.20999908447267,CINF
2024-01-29,hold,112.392365,111.9300003051758,CINF
