date,signal,prediction,actual,ticker
2024-01-02,hold,69.81713,70.45999908447266,L
2024-01-03,hold,70.07527,70.2699966430664,L
2024-01-04,hold,70.29557,70.69999694824219,L
2024-01-05,hold,70.53639,71.19000244140625,L
2024-01-08,hold,70.857635,71.26000213623045,L
2024-01-09,hold,71.15502,70.98999786376953,L
2024-01-10,hold,71.39247,70.97000122070311,L
2024-01-11,hold,71.58891,70.99999999999999,L
2024-01-12,hold,71.74925,71.08000183105467,L
2024-01-16,hold,71.878624,71.09999847412108,L
2024-01-17,hold,71.98442,70.94000244140625,L
2024-01-18,hold,72.0183,71.48999786376952,L
2024-01-19,hold,72.107796,72.19999694824219,L
2024-01-22,hold,72.25402,73.05000305175781,L
2024-01-23,hold,72.48458,72.75,L
2024-01-24,hold,72.7053,73.08999633789062,L
2024-01-25,hold,72.972786,72.98000335693358,L
2024-01-26,hold,73.21906,72.77999877929688,L
2024-01-29,hold,73.42068,73.2699966430664,L
