date,signal,prediction,actual,ticker
2024-01-02,hold,327.4954,325.9200134277344,HUBB
2024-01-03,hold,327.5945,316.8399963378906,HUBB
2024-01-04,hold,326.45993,319.94000244140625,HUBB
2024-01-05,hold,325.63593,318.1600036621094,HUBB
2024-01-08,hold,324.6682,322.8800048828125,HUBB
2024-01-09,hold,324.22977,327.75,HUBB
2024-01-10,hold,324.51263,325.69000244140625,HUBB
2024-01-11,hold,324.6044,327.69000244140625,HUBB
2024-01-12,hold,325.05704,327.63000488281244,HUBB
2024-01-16,hold,325.54166,326.4200134277344,HUBB
2024-01-17,hold,325.84225,321.6199951171875,HUBB
2024-01-18,hold,325.58237,325.69000244140625,HUBB
2024-01-19,hold,326.01587,329.6199951171875,HUBB
2024-01-22,hold,326.77963,334.760009765625,HUBB
2024-01-23,hold,328.245,330.9599914550781,HUBB
2024-01-24,hold,329.05753,328.1600036621093,HUBB
2024-01-25,hold,329.26794,333.82000732421875,HUBB
2024-01-26,hold,330.16864,328.9800109863282,HUBB
2024-01-29,hold,330.3491,332.55999755859375,HUBB
