date,signal,prediction,actual,ticker
2024-01-02,hold,93.96178,94.56999969482422,CHD
2024-01-03,hold,94.314896,93.94999694824219,CHD
2024-01-04,hold,94.55302,94.5199966430664,CHD
2024-01-05,hold,94.819115,93.87000274658203,CHD
2024-01-08,hold,95.1169,94.37000274658203,CHD
2024-01-09,hold,95.366745,95.9800033569336,CHD
2024-01-10,hold,95.69333,96.4800033569336,CHD
2024-01-11,hold,96.0735,97.54000091552733,CHD
2024-01-12,hold,96.513336,97.6500015258789,CHD
2024-01-16,hold,96.952644,98.16000366210938,CHD
2024-01-17,hold,97.41464,98.69999694824219,CHD
2024-01-18,hold,97.93152,97.83000183105469,CHD
2024-01-19,hold,98.4378,96.93000030517578,CHD
2024-01-22,hold,98.78469,97.62000274658205,CHD
2024-01-23,hold,99.1193,99.51000213623047,CHD
2024-01-24,hold,99.49791,97.0999984741211,CHD
2024-01-25,hold,99.65955,98.06999969482422,CHD
2024-01-26,hold,99.767334,99.12000274658205,CHD
2024-01-29,hold,99.874275,99.5999984741211,CHD
