date,signal,prediction,actual,ticker
2024-01-02,hold,148.94598,147.4600067138672,LEN
2024-01-03,hold,148.84421,145.66000366210938,LEN
2024-01-04,hold,148.55074,145.07000732421875,LEN
2024-01-05,hold,148.10745,146.27000427246094,LEN
2024-01-08,hold,147.87274,149.30999755859375,LEN
2024-01-09,hold,148.01901,148.16000366210938,LEN
2024-01-10,hold,148.08679,153.35000610351562,LEN
2024-01-11,hold,148.83319,155.1999969482422,LEN
2024-01-12,hold,149.81831,151.75000000000003,LEN
2024-01-16,hold,150.37317,150.5,LEN
2024-01-17,hold,150.70122,149.60000610351562,LEN
2024-01-18,hold,150.85449,150.32000732421875,LEN
2024-01-19,hold,151.05254,151.80999755859375,LEN
2024-01-22,hold,151.3822,155.27000427246094,LEN
2024-01-23,hold,152.0768,147.5899963378906,LEN
2024-01-24,hold,151.6788,145.1199951171875,LEN
2024-01-25,hold,150.95035,149.1199951171875,LEN
2024-01-26,hold,150.52847,148.3800048828125,LEN
2024-01-29,hold,150.01501,149.57000732421875,LEN
