date,signal,prediction,actual,ticker
2024-01-02,hold,112.21312,113.66999816894531,XYL
2024-01-03,hold,112.61892,111.55999755859375,XYL
2024-01-04,hold,112.89837,112.33000183105469,XYL
2024-01-05,hold,112.99999,112.1500015258789,XYL
2024-01-08,hold,113.18383,112.8499984741211,XYL
2024-01-09,hold,113.186554,112.11000061035156,XYL
2024-01-10,hold,113.10095,112.23999786376953,XYL
2024-01-11,hold,112.92651,111.66999816894531,XYL
2024-01-12,hold,112.68098,111.7300033569336,XYL
2024-01-16,hold,112.432594,110.95999908447266,XYL
2024-01-17,hold,112.16037,109.69000244140625,XYL
2024-01-18,hold,111.87098,111.4000015258789,XYL
2024-01-19,hold,111.73252,111.87000274658203,XYL
2024-01-22,hold,111.58953,113.37999725341797,XYL
2024-01-23,hold,111.56969,113.76000213623047,XYL
2024-01-24,hold,111.61917,111.69999694824219,XYL
2024-01-25,hold,111.7329,112.9800033569336,XYL
2024-01-26,hold,111.82882,112.38999938964844,XYL
2024-01-29,hold,111.97007,113.36000061035156,XYL
