date,signal,prediction,actual,ticker
2024-01-02,hold,43.290764,43.27000045776368,ROL
2024-01-03,hold,43.370697,42.24000167846679,ROL
2024-01-04,hold,43.272934,42.790000915527344,ROL
2024-01-05,hold,43.212067,42.70000076293945,ROL
2024-01-08,hold,43.137684,42.869998931884766,ROL
2024-01-09,hold,43.08038,43.060001373291016,ROL
2024-01-10,hold,43.058334,43.29000091552734,ROL
2024-01-11,hold,43.078114,43.849998474121094,ROL
2024-01-12,hold,43.182175,43.75,ROL
2024-01-16,hold,43.289364,43.68000030517578,ROL
2024-01-17,hold,43.3893,43.36999893188476,ROL
2024-01-18,hold,43.44312,43.720001220703125,ROL
2024-01-19,hold,43.536396,44.130001068115234,ROL
2024-01-22,hold,43.657787,44.08000183105469,ROL
2024-01-23,hold,43.767735,44.220001220703125,ROL
2024-01-24,hold,43.878983,43.29000091552734,ROL
2024-01-25,hold,43.850662,43.0099983215332,ROL
2024-01-26,hold,43.752155,43.22999954223633,ROL
2024-01-29,hold,43.657635,43.25,ROL
