date,signal,prediction,actual,ticker
2024-01-02,hold,6980.7827,6969.0,NVR
2024-01-03,hold,6987.4854,6948.939941406249,NVR
2024-01-04,hold,6992.037,6912.709960937499,NVR
2024-01-05,hold,6986.7456,6937.750000000001,NVR
2024-01-08,hold,6987.439,7066.93017578125,NVR
2024-01-09,hold,6998.854,7034.759765624999,NVR
2024-01-10,hold,7005.113,7147.31005859375,NVR
2024-01-11,hold,7024.5415,7242.240234375001,NVR
2024-01-12,hold,7054.514,7208.89990234375,NVR
2024-01-16,hold,7082.0796,7160.729980468751,NVR
2024-01-17,hold,7101.8755,7104.600097656251,NVR
2024-01-18,hold,7113.845,7184.9599609375,NVR
2024-01-19,hold,7133.158,7207.990234375,NVR
2024-01-22,hold,7153.682,7416.009765625,NVR
2024-01-23,hold,7195.6626,6938.399902343749,NVR
2024-01-24,hold,7173.626,6857.43017578125,NVR
2024-01-25,hold,7143.0303,7019.10986328125,NVR
2024-01-26,hold,7123.98,7035.81005859375,NVR
2024-01-29,hold,7103.118,7106.330078125,NVR
