date,signal,prediction,actual,ticker
2024-01-02,hold,80.09078,81.61000061035156,CF
2024-01-03,hold,80.40567,82.69999694824219,CF
2024-01-04,hold,81.00022,81.13999938964844,CF
2024-01-05,hold,81.179985,81.13999938964844,CF
2024-01-08,hold,81.22363,79.19000244140625,CF
2024-01-09,hold,80.74612,78.37999725341797,CF
2024-01-10,hold,80.02739,78.08000183105469,CF
2024-01-11,hold,79.27738,78.77999877929688,CF
2024-01-12,hold,78.82398,77.19000244140625,CF
2024-01-16,sell,78.11966,76.16999816894531,CF
2024-01-17,sell,77.30851,75.22000122070312,CF
2024-01-18,hold,76.48942,75.0199966430664,CF
2024-01-19,hold,75.83631,74.98999786376953,CF
2024-01-22,hold,75.33035,74.97000122070312,CF
2024-01-23,hold,75.01928,76.05999755859375,CF
2024-01-24,hold,75.08922,76.7699966430664,CF
2024-01-25,hold,75.447235,76.94999694824219,CF
2024-01-26,hold,75.90273,77.48999786376953,CF
2024-01-29,hold,76.49098,77.48999786376953,CF
