date,signal,prediction,actual,ticker
2024-01-02,hold,243.83995,249.8699951171875,ESS
2024-01-03,hold,244.50052,242.74000549316406,ESS
2024-01-04,hold,244.59523,243.8000030517578,ESS
2024-01-05,hold,244.51875,243.5800018310547,ESS
2024-01-08,hold,244.60336,248.3300018310547,ESS
2024-01-09,hold,244.77162,247.8800048828125,ESS
2024-01-10,hold,244.85713,247.8800048828125,ESS
2024-01-11,hold,244.8277,248.0800018310547,ESS
2024-01-12,hold,244.74973,249.0800018310547,ESS
2024-01-16,hold,244.61406,248.77000427246094,ESS
2024-01-17,hold,244.85143,241.69000244140625,ESS
2024-01-18,hold,244.50325,238.8500061035156,ESS
2024-01-19,hold,244.14095,240.8500061035156,ESS
2024-01-22,hold,243.5733,242.22000122070312,ESS
2024-01-23,hold,243.02914,238.75999450683594,ESS
2024-01-24,hold,241.98364,234.66000366210938,ESS
2024-01-25,hold,240.64124,233.9199981689453,ESS
2024-01-26,hold,239.13925,236.41000366210935,ESS
2024-01-29,hold,237.77876,236.89999389648438,ESS
