date,signal,prediction,actual,ticker
2024-01-02,hold,44.661125,45.04999923706055,CTLT
2024-01-03,hold,44.941277,42.560001373291016,CTLT
2024-01-04,hold,44.92236,43.45000076293945,CTLT
2024-01-05,hold,44.771465,45.72999954223633,CTLT
2024-01-08,hold,44.869373,46.65999984741211,CTLT
2024-01-09,buy,45.069416,49.40999984741211,CTLT
2024-01-10,buy,45.57697,50.36000061035156,CTLT
2024-01-11,buy,46.240562,50.09000015258789,CTLT
2024-01-12,buy,46.941948,49.33000183105469,CTLT
2024-01-16,buy,47.563976,49.41999816894531,CTLT
2024-01-17,hold,48.140656,48.58000183105469,CTLT
2024-01-18,hold,48.548664,48.720001220703125,CTLT
2024-01-19,hold,48.939434,49.209999084472656,CTLT
2024-01-22,hold,49.232086,49.81999969482422,CTLT
2024-01-23,hold,49.437016,49.20000076293945,CTLT
2024-01-24,hold,49.535995,49.65999984741211,CTLT
2024-01-25,hold,49.553356,50.40999984741211,CTLT
2024-01-26,hold,49.62379,52.22999954223633,CTLT
2024-01-29,buy,49.91142,53.630001068115234,CTLT
