date,signal,prediction,actual,ticker
2024-01-02,hold,38.571526,38.06999969482422,VST
2024-01-03,hold,38.618683,38.18000030517578,VST
2024-01-04,hold,38.657776,38.400001525878906,VST
2024-01-05,hold,38.70986,38.59000015258789,VST
2024-01-08,hold,38.780838,39.13999938964844,VST
2024-01-09,hold,38.90756,39.59000015258789,VST
2024-01-10,hold,39.08243,38.459999084472656,VST
2024-01-11,hold,39.115467,38.869998931884766,VST
2024-01-12,hold,39.178455,39.220001220703125,VST
2024-01-16,hold,39.25433,39.31999969482422,VST
2024-01-17,hold,39.352455,39.720001220703125,VST
2024-01-18,hold,39.51196,39.40999984741211,VST
2024-01-19,hold,39.621044,40.16999816894531,VST
2024-01-22,hold,39.802586,39.970001220703125,VST
2024-01-23,hold,39.944637,39.849998474121094,VST
2024-01-24,hold,40.042778,39.22999954223633,VST
2024-01-25,hold,40.036495,40.43000030517578,VST
2024-01-26,hold,40.20357,40.779998779296875,VST
2024-01-29,hold,40.384865,40.560001373291016,VST
