date,signal,prediction,actual,ticker
2024-01-02,hold,127.516106,127.08000183105469,EXPD
2024-01-03,hold,127.686264,127.27999877929688,EXPD
2024-01-04,hold,127.732765,127.25000000000001,EXPD
2024-01-05,hold,127.762665,128.52000427246094,EXPD
2024-01-08,hold,127.943016,126.2699966430664,EXPD
2024-01-09,hold,127.867325,122.8499984741211,EXPD
2024-01-10,hold,127.35648,125.08000183105469,EXPD
2024-01-11,hold,127.014984,125.41999816894531,EXPD
2024-01-12,hold,126.72668,126.66000366210936,EXPD
2024-01-16,hold,126.595245,127.19000244140624,EXPD
2024-01-17,hold,126.58181,126.55999755859375,EXPD
2024-01-18,hold,126.567665,128.63999938964844,EXPD
2024-01-19,hold,126.75248,127.43000030517578,EXPD
2024-01-22,hold,126.87719,128.6699981689453,EXPD
2024-01-23,hold,127.06398,128.5,EXPD
2024-01-24,hold,127.36468,127.18000030517578,EXPD
2024-01-25,hold,127.69374,129.97999572753906,EXPD
2024-01-26,hold,128.09451,129.92999267578125,EXPD
2024-01-29,hold,128.47086,128.19000244140625,EXPD
