date,signal,prediction,actual,ticker
2024-01-02,hold,35.44241,36.11000061035156,APA
2024-01-03,hold,35.39867,36.75,APA
2024-01-04,sell,35.43667,34.04999923706055,APA
2024-01-05,sell,35.07972,34.34000015258789,APA
2024-01-08,sell,34.676544,33.72999954223633,APA
2024-01-09,sell,34.192165,32.970001220703125,APA
2024-01-10,sell,33.62621,32.56999969482422,APA
2024-01-11,sell,33.07174,32.459999084472656,APA
2024-01-12,sell,32.58359,32.540000915527344,APA
2024-01-16,sell,32.19682,31.270000457763672,APA
2024-01-17,sell,31.725494,30.809999465942383,APA
2024-01-18,sell,31.249063,30.68000030517578,APA
2024-01-19,sell,30.835419,30.3700008392334,APA
2024-01-22,hold,30.424295,30.709999084472656,APA
2024-01-23,hold,30.147793,30.850000381469727,APA
2024-01-24,hold,29.984795,31.3700008392334,APA
2024-01-25,hold,29.977053,32.040000915527344,APA
2024-01-26,hold,30.14441,32.11000061035156,APA
2024-01-29,hold,30.384237,31.8700008392334,APA
