date,signal,prediction,actual,ticker
2024-01-02,hold,76.89399,77.26000213623047,BBY
2024-01-03,hold,76.9356,75.43000030517578,BBY
2024-01-04,hold,76.70339,75.30000305175781,BBY
2024-01-05,hold,76.424614,75.83000183105469,BBY
2024-01-08,hold,76.27499,75.54000091552734,BBY
2024-01-09,hold,76.08148,75.16000366210938,BBY
2024-01-10,hold,75.83932,75.7699966430664,BBY
2024-01-11,hold,75.64182,74.6500015258789,BBY
2024-01-12,hold,75.32827,73.86000061035156,BBY
2024-01-16,hold,74.92215,71.86000061035156,BBY
2024-01-17,hold,74.282326,71.13999938964844,BBY
2024-01-18,hold,73.61095,70.94000244140625,BBY
2024-01-19,hold,73.01386,71.0,BBY
2024-01-22,hold,72.47601,73.48999786376953,BBY
2024-01-23,hold,72.3209,73.06999969482422,BBY
2024-01-24,hold,72.19916,73.33000183105469,BBY
2024-01-25,hold,72.184044,75.20999908447266,BBY
2024-01-26,hold,72.43924,74.81999969482422,BBY
2024-01-29,hold,72.711624,73.33999633789062,BBY
