date,signal,prediction,actual,ticker
2024-01-02,hold,107.51806,110.43000030517577,RVTY
2024-01-03,hold,108.40281,105.0199966430664,RVTY
2024-01-04,hold,108.8515,107.72000122070311,RVTY
2024-01-05,hold,108.85371,107.36000061035156,RVTY
2024-01-08,hold,108.78141,109.01000213623045,RVTY
2024-01-09,hold,108.670815,111.26000213623045,RVTY
2024-01-10,hold,108.72052,111.68000030517578,RVTY
2024-01-11,hold,108.9614,110.83000183105466,RVTY
2024-01-12,hold,109.281654,110.80000305175778,RVTY
2024-01-16,hold,109.61523,108.19000244140625,RVTY
2024-01-17,hold,109.83022,105.75,RVTY
2024-01-18,hold,109.66345,105.91999816894533,RVTY
2024-01-19,hold,109.37286,106.43000030517577,RVTY
2024-01-22,hold,108.86858,106.70999908447266,RVTY
2024-01-23,hold,108.382225,107.48999786376953,RVTY
2024-01-24,hold,107.9456,106.91000366210938,RVTY
2024-01-25,hold,107.55568,108.69000244140625,RVTY
2024-01-26,hold,107.34493,109.99999999999997,RVTY
2024-01-29,hold,107.43433,110.0800018310547,RVTY
