date,signal,prediction,actual,ticker
2024-01-02,hold,292.46182,288.0199890136719,AON
2024-01-03,hold,291.35318,290.8900146484375,AON
2024-01-04,hold,291.1515,290.739990234375,AON
2024-01-05,hold,291.18372,289.5899963378906,AON
2024-01-08,hold,291.12283,295.5400085449219,AON
2024-01-09,hold,292.1896,293.9800109863282,AON
2024-01-10,hold,292.93845,299.2999877929688,AON
2024-01-11,hold,294.6133,298.6099853515625,AON
2024-01-12,hold,296.00653,300.239990234375,AON
2024-01-16,hold,297.4842,300.32000732421875,AON
2024-01-17,hold,298.7049,303.26000976562506,AON
2024-01-18,hold,300.19812,307.2799987792969,AON
2024-01-19,hold,302.17487,311.5799865722656,AON
2024-01-22,hold,304.68692,306.42999267578125,AON
2024-01-23,hold,305.88013,304.4599914550781,AON
2024-01-24,hold,306.30533,304.0599975585938,AON
2024-01-25,hold,306.31573,299.7099914550781,AON
2024-01-26,hold,305.2875,301.8999938964844,AON
2024-01-29,hold,304.6015,298.39001464843756,AON
