date,signal,prediction,actual,ticker
2024-01-02,hold,90.561615,92.41000366210938,ED
2024-01-03,hold,91.240395,93.0,ED
2024-01-04,hold,91.98813,93.25,ED
2024-01-05,hold,92.6527,93.5199966430664,ED
2024-01-08,hold,93.17678,93.80999755859375,ED
2024-01-09,hold,93.59094,93.69999694824219,ED
2024-01-10,hold,93.81592,94.31999969482422,ED
2024-01-11,hold,94.09699,91.25,ED
2024-01-12,hold,93.37309,91.62000274658203,ED
2024-01-16,hold,92.751274,91.55999755859375,ED
2024-01-17,hold,92.21099,90.55000305175781,ED
2024-01-18,hold,91.55709,89.4000015258789,ED
2024-01-19,hold,90.74735,89.86000061035156,ED
2024-01-22,hold,90.26299,89.19999694824219,ED
2024-01-23,hold,89.792694,89.12000274658203,ED
2024-01-24,hold,89.47724,88.31999969482422,ED
2024-01-25,hold,89.07711,89.66999816894531,ED
2024-01-26,hold,89.201225,90.0199966430664,ED
2024-01-29,hold,89.439804,90.58999633789062,ED
