date,signal,prediction,actual,ticker
2024-01-02,hold,248.9764,254.97999572753912,SBAC
2024-01-03,hold,249.75041,248.30999755859378,SBAC
2024-01-04,hold,250.07668,249.88999938964847,SBAC
2024-01-05,hold,250.10925,246.58999633789065,SBAC
2024-01-08,hold,249.88983,248.4199981689453,SBAC
2024-01-09,hold,249.30272,245.5800018310547,SBAC
2024-01-10,hold,248.51147,242.86999511718756,SBAC
2024-01-11,hold,247.37589,239.35000610351565,SBAC
2024-01-12,hold,245.79463,239.8999938964844,SBAC
2024-01-16,hold,244.16563,238.00999450683597,SBAC
2024-01-17,hold,242.46133,232.91000366210938,SBAC
2024-01-18,hold,240.32742,232.58999633789065,SBAC
2024-01-19,hold,238.49014,230.8800048828125,SBAC
2024-01-22,hold,236.43118,233.7899932861328,SBAC
2024-01-23,hold,234.83678,233.22000122070315,SBAC
2024-01-24,hold,233.2987,227.27999877929688,SBAC
2024-01-25,hold,231.65382,232.55000305175778,SBAC
2024-01-26,hold,230.549,227.91000366210935,SBAC
2024-01-29,hold,229.48102,227.57000732421875,SBAC
