date,signal,prediction,actual,ticker
2024-01-02,hold,71.5526,74.0,AEE
2024-01-03,hold,71.841805,73.66999816894531,AEE
2024-01-04,hold,72.10952,73.91000366210938,AEE
2024-01-05,hold,72.34053,74.05000305175781,AEE
2024-01-08,hold,72.58535,74.66000366210938,AEE
2024-01-09,hold,72.88612,74.0199966430664,AEE
2024-01-10,hold,73.078255,73.77999877929688,AEE
2024-01-11,hold,73.21594,72.1999969482422,AEE
2024-01-12,hold,73.112854,71.88999938964844,AEE
2024-01-16,hold,72.9145,71.20999908447266,AEE
2024-01-17,hold,72.617035,70.31999969482423,AEE
2024-01-18,hold,72.142715,69.61000061035156,AEE
2024-01-19,hold,71.61328,69.27999877929688,AEE
2024-01-22,hold,71.06752,68.84999847412111,AEE
2024-01-23,hold,70.5088,69.0199966430664,AEE
2024-01-24,hold,70.00696,68.36000061035158,AEE
2024-01-25,hold,69.50741,69.68000030517578,AEE
2024-01-26,hold,69.252045,69.51000213623047,AEE
2024-01-29,hold,69.09648,69.79000091552734,AEE
