date,signal,prediction,actual,ticker
2024-01-02,hold,17.598734,18.049999237060547,PCG
2024-01-03,hold,17.668945,17.969999313354492,PCG
2024-01-04,hold,17.703957,17.709999084472656,PCG
2024-01-05,hold,17.67268,17.889999389648434,PCG
2024-01-08,hold,17.66251,18.049999237060547,PCG
2024-01-09,hold,17.681124,18.059999465942383,PCG
2024-01-10,hold,17.703674,18.15999984741211,PCG
2024-01-11,hold,17.746233,17.56999969482422,PCG
2024-01-12,hold,17.672941,17.510000228881836,PCG
2024-01-16,hold,17.581718,17.110000610351562,PCG
2024-01-17,sell,17.417173,16.959999084472656,PCG
2024-01-18,sell,17.234999,16.8799991607666,PCG
2024-01-19,hold,17.06019,16.899999618530273,PCG
2024-01-22,hold,16.919134,16.65999984741211,PCG
2024-01-23,hold,16.767157,16.520000457763672,PCG
2024-01-24,hold,16.62132,16.530000686645508,PCG
2024-01-25,hold,16.509512,16.760000228881836,PCG
2024-01-26,hold,16.473854,16.989999771118164,PCG
2024-01-29,hold,16.507679,17.030000686645508,PCG
