date,signal,prediction,actual,ticker
2024-01-02,hold,128.02432,127.16999816894533,GPN
2024-01-03,hold,128.03604,125.51000213623047,GPN
2024-01-04,hold,127.880455,125.83000183105469,GPN
2024-01-05,hold,127.681564,127.38999938964844,GPN
2024-01-08,hold,127.79386,133.07000732421875,GPN
2024-01-09,hold,128.52705,131.33999633789062,GPN
2024-01-10,hold,129.19897,133.27000427246094,GPN
2024-01-11,hold,130.11061,131.99000549316406,GPN
2024-01-12,hold,130.81717,130.27000427246094,GPN
2024-01-16,hold,131.2089,128.89999389648438,GPN
2024-01-17,hold,131.33066,128.0399932861328,GPN
2024-01-18,hold,131.2056,127.41999816894531,GPN
2024-01-19,hold,130.96443,129.4600067138672,GPN
2024-01-22,hold,130.88495,132.67999267578125,GPN
2024-01-23,hold,131.16711,131.8300018310547,GPN
2024-01-24,hold,131.28394,130.00999450683594,GPN
2024-01-25,hold,131.31258,131.3800048828125,GPN
2024-01-26,hold,131.40097,133.89999389648438,GPN
2024-01-29,hold,131.84563,135.3800048828125,GPN
