date,signal,prediction,actual,ticker
2024-01-02,hold,258.52063,251.6300048828125,AXON
2024-01-03,hold,257.27567,247.42999267578125,AXON
2024-01-04,sell,255.07921,244.92999267578125,AXON
2024-01-05,hold,252.46867,244.2100067138672,AXON
2024-01-08,hold,249.97395,251.61000061035156,AXON
2024-01-09,hold,249.54213,249.10000610351562,AXON
2024-01-10,hold,249.12378,249.02000427246094,AXON
2024-01-11,hold,249.01718,249.5399932861328,AXON
2024-01-12,hold,249.23125,250.69000244140625,AXON
2024-01-16,hold,249.78293,249.47000122070312,AXON
2024-01-17,hold,250.09857,250.50999450683594,AXON
2024-01-18,hold,250.48637,254.10000610351562,AXON
2024-01-19,hold,251.48698,256.7900085449219,AXON
2024-01-22,hold,252.92125,259.6600036621094,AXON
2024-01-23,hold,254.7847,255.00999450683594,AXON
2024-01-24,hold,255.52774,251.24000549316406,AXON
2024-01-25,hold,255.12573,252.6999969482422,AXON
2024-01-26,hold,254.7715,251.36000061035156,AXON
2024-01-29,hold,254.04951,254.72999572753906,AXON
