date,signal,prediction,actual,ticker
2024-01-02,hold,224.59065,223.60000610351562,VMC
2024-01-03,hold,224.59726,219.3300018310547,VMC
2024-01-04,hold,224.08873,220.67999267578125,VMC
2024-01-05,hold,223.5265,221.61999511718753,VMC
2024-01-08,hold,223.1988,223.99999999999997,VMC
2024-01-09,hold,223.10034,223.4199981689453,VMC
2024-01-10,hold,222.98274,226.11000061035156,VMC
2024-01-11,hold,223.19586,224.3600006103516,VMC
2024-01-12,hold,223.30453,223.9600067138672,VMC
2024-01-16,hold,223.37747,222.3800048828125,VMC
2024-01-17,hold,223.20616,221.25999450683594,VMC
2024-01-18,hold,222.9904,225.1199951171875,VMC
2024-01-19,hold,223.29701,226.08000183105472,VMC
2024-01-22,hold,223.70111,227.27999877929688,VMC
2024-01-23,hold,224.2258,222.8000030517578,VMC
2024-01-24,hold,224.1839,219.8000030517578,VMC
2024-01-25,hold,223.72443,223.41000366210938,VMC
2024-01-26,hold,223.47517,222.3600006103516,VMC
2024-01-29,hold,223.24188,229.3699951171875,VMC
