date,signal,prediction,actual,ticker
2024-01-02,hold,145.61473,146.88999938964844,ALB
2024-01-03,sell,145.055,140.17999267578125,ALB
2024-01-04,sell,142.18477,135.92999267578122,ALB
2024-01-05,sell,138.59863,135.8300018310547,ALB
2024-01-08,hold,136.06238,136.58000183105466,ALB
2024-01-09,sell,134.81187,133.66999816894528,ALB
2024-01-10,hold,133.19115,132.94000244140625,ALB
2024-01-11,sell,131.99628,128.64999389648435,ALB
2024-01-12,sell,129.73996,126.05000305175778,ALB
2024-01-16,sell,127.30662,125.94999694824219,ALB
2024-01-17,sell,125.64069,120.69999694824219,ALB
2024-01-18,sell,122.79701,117.98999786376953,ALB
2024-01-19,sell,119.894875,115.12999725341795,ALB
2024-01-22,hold,116.95991,120.74999999999999,ALB
2024-01-23,hold,117.067085,122.58999633789061,ALB
2024-01-24,hold,118.16498,121.69000244140624,ALB
2024-01-25,hold,118.86387,118.44999694824219,ALB
2024-01-26,hold,118.27751,119.83999633789061,ALB
2024-01-29,hold,118.2545,123.19999694824219,ALB
