date,signal,prediction,actual,ticker
2024-01-02,hold,33.54284,33.5099983215332,CFG
2024-01-03,hold,33.563606,32.13999938964844,CFG
2024-01-04,hold,33.505802,32.31999969482422,CFG
2024-01-05,hold,33.397617,33.369998931884766,CFG
2024-01-08,hold,33.404667,33.599998474121094,CFG
2024-01-09,hold,33.43066,33.33000183105469,CFG
2024-01-10,hold,33.452126,33.369998931884766,CFG
2024-01-11,hold,33.462948,32.61000061035156,CFG
2024-01-12,hold,33.416924,31.639999389648438,CFG
2024-01-16,hold,33.280952,31.200000762939453,CFG
2024-01-17,hold,33.09269,31.729999542236325,CFG
2024-01-18,hold,32.905045,31.600000381469727,CFG
2024-01-19,hold,32.773632,32.59000015258789,CFG
2024-01-22,hold,32.71578,33.16999816894531,CFG
2024-01-23,hold,32.70279,33.08000183105469,CFG
2024-01-24,hold,32.725048,33.68000030517578,CFG
2024-01-25,hold,32.831715,33.599998474121094,CFG
2024-01-26,hold,32.96007,33.59000015258789,CFG
2024-01-29,hold,33.12396,34.2599983215332,CFG
