date,signal,prediction,actual,ticker
2024-01-02,hold,387.45804,381.80999755859375,MCO
2024-01-03,hold,387.05542,375.2300109863281,MCO
2024-01-04,hold,385.77063,374.489990234375,MCO
2024-01-05,hold,384.10413,371.69000244140625,MCO
2024-01-08,hold,382.32544,375.70001220703125,MCO
2024-01-09,hold,380.66653,373.07000732421875,MCO
2024-01-10,hold,378.96118,376.5899963378906,MCO
2024-01-11,hold,377.714,376.79998779296875,MCO
2024-01-12,hold,376.74588,379.7900085449219,MCO
2024-01-16,hold,376.31226,381.7300109863281,MCO
2024-01-17,hold,376.3634,381.2799987792969,MCO
2024-01-18,hold,376.92706,383.20001220703125,MCO
2024-01-19,hold,377.9152,386.8399963378906,MCO
2024-01-22,hold,379.21448,388.7900085449219,MCO
2024-01-23,hold,380.79678,389.8200073242187,MCO
2024-01-24,hold,382.30792,389.94000244140625,MCO
2024-01-25,hold,383.8522,392.6000061035156,MCO
2024-01-26,hold,385.34677,389.2900085449218,MCO
2024-01-29,hold,386.47327,391.2699890136718,MCO
