date,signal,prediction,actual,ticker
2024-01-02,hold,582.0202,567.0999755859375,URI
2024-01-03,sell,578.68744,547.1599731445312,URI
2024-01-04,sell,568.43317,548.8599853515625,URI
2024-01-05,sell,560.74457,541.3900146484375,URI
2024-01-08,hold,552.421,550.8300170898438,URI
2024-01-09,hold,550.4982,548.02001953125,URI
2024-01-10,hold,549.45074,549.6799926757812,URI
2024-01-11,hold,550.38226,551.7000122070312,URI
2024-01-12,hold,552.45795,559.1799926757812,URI
2024-01-16,hold,557.1241,561.1300048828125,URI
2024-01-17,hold,561.59894,550.3200073242188,URI
2024-01-18,hold,560.88885,563.3699951171875,URI
2024-01-19,hold,563.8086,572.030029296875,URI
2024-01-22,buy,569.24274,578.8800048828125,URI
2024-01-23,hold,575.748,578.0700073242188,URI
2024-01-24,hold,580.4112,576.9000244140626,URI
2024-01-25,buy,582.73975,651.6400146484374,URI
2024-01-26,buy,610.4773,630.75,URI
2024-01-29,buy,625.8499,647.7299804687499,URI
