date,signal,prediction,actual,ticker
2024-01-02,hold,91.84743,93.22000122070312,CBRE
2024-01-03,hold,92.07694,89.05000305175781,CBRE
2024-01-04,sell,91.436295,87.41999816894531,CBRE
2024-01-05,sell,90.47823,87.05000305175781,CBRE
2024-01-08,hold,89.48191,88.18000030517578,CBRE
2024-01-09,hold,88.80331,86.72000122070312,CBRE
2024-01-10,hold,87.98744,86.6500015258789,CBRE
2024-01-11,hold,87.33056,84.86000061035156,CBRE
2024-01-12,hold,86.49325,85.26000213623047,CBRE
2024-01-16,hold,85.902145,85.43000030517578,CBRE
2024-01-17,hold,85.489586,83.5999984741211,CBRE
2024-01-18,hold,84.8658,84.31999969482422,CBRE
2024-01-19,hold,84.50014,85.51000213623047,CBRE
2024-01-22,hold,84.44023,87.41000366210938,CBRE
2024-01-23,hold,84.80634,86.41999816894531,CBRE
2024-01-24,hold,85.01975,85.8499984741211,CBRE
2024-01-25,hold,85.13604,86.75,CBRE
2024-01-26,hold,85.39709,86.2699966430664,CBRE
2024-01-29,hold,85.52336,87.87000274658203,CBRE
