date,signal,prediction,actual,ticker
2024-01-02,hold,191.738,185.63999938964844,AAPL
2024-01-03,hold,190.22041,184.25,AAPL
2024-01-04,sell,188.42299,181.91000366210938,AAPL
2024-01-05,sell,186.38188,181.17999267578125,AAPL
2024-01-08,hold,184.4503,185.55999755859375,AAPL
2024-01-09,hold,183.6805,185.13999938964844,AAPL
2024-01-10,hold,183.30276,186.19000244140625,AAPL
2024-01-11,hold,183.43028,185.58999633789062,AAPL
2024-01-12,hold,183.66743,185.9199981689453,AAPL
2024-01-16,hold,184.04587,183.6300048828125,AAPL
2024-01-17,hold,184.00688,182.67999267578125,AAPL
2024-01-18,hold,183.6245,188.6300048828125,AAPL
2024-01-19,hold,184.23932,191.55999755859375,AAPL
2024-01-22,hold,185.45407,193.88999938964844,AAPL
2024-01-23,hold,187.09567,195.17999267578125,AAPL
2024-01-24,hold,188.92181,194.5,AAPL
2024-01-25,hold,190.38286,194.1699981689453,AAPL
2024-01-26,hold,191.44257,192.41999816894528,AAPL
2024-01-29,hold,191.81735,191.72999572753906,AAPL
