date,signal,prediction,actual,ticker
2024-01-02,hold,198.19334,198.19999694824216,ECL
2024-01-03,hold,198.36938,196.1199951171875,ECL
2024-01-04,hold,198.31288,195.49000549316403,ECL
2024-01-05,hold,198.119,195.25,ECL
2024-01-08,hold,197.95245,195.9799957275391,ECL
2024-01-09,hold,197.71681,195.92999267578125,ECL
2024-01-10,hold,197.45894,197.38999938964844,ECL
2024-01-11,hold,197.31812,198.02000427246094,ECL
2024-01-12,hold,197.26999,198.9199981689453,ECL
2024-01-16,hold,197.3985,199.0399932861328,ECL
2024-01-17,hold,197.61758,197.44000244140625,ECL
2024-01-18,hold,197.70854,200.46000671386722,ECL
2024-01-19,hold,198.16551,199.86999511718747,ECL
2024-01-22,hold,198.62483,200.86999511718753,ECL
2024-01-23,hold,199.16025,199.17999267578122,ECL
2024-01-24,hold,199.47353,196.6199951171875,ECL
2024-01-25,hold,199.46623,198.6199951171875,ECL
2024-01-26,hold,199.47617,198.49000549316406,ECL
2024-01-29,hold,199.44441,199.25,ECL
