date,signal,prediction,actual,ticker
2024-01-02,hold,451.6488,470.1000061035156,HUM
2024-01-03,hold,451.96017,464.5199890136719,HUM
2024-01-04,hold,452.90665,466.5400085449219,HUM
2024-01-05,hold,453.98087,458.2699890136719,HUM
2024-01-08,hold,455.38156,460.739990234375,HUM
2024-01-09,hold,456.31094,459.29998779296875,HUM
2024-01-10,hold,456.9624,459.0799865722656,HUM
2024-01-11,hold,457.34552,454.989990234375,HUM
2024-01-12,hold,457.38284,438.7099914550781,HUM
2024-01-16,hold,456.10794,438.7900085449219,HUM
2024-01-17,hold,453.77805,447.760009765625,HUM
2024-01-18,hold,450.835,411.9800109863281,HUM
2024-01-19,sell,446.9309,401.5299987792969,HUM
2024-01-22,sell,441.11166,409.6499938964844,HUM
2024-01-23,sell,434.96246,407.5199890136719,HUM
2024-01-24,sell,428.62192,402.3999938964844,HUM
2024-01-25,sell,422.4453,355.3599853515625,HUM
2024-01-26,sell,414.42764,361.2300109863281,HUM
2024-01-29,sell,405.10098,365.94000244140625,HUM
