date,signal,prediction,actual,ticker
2024-01-02,hold,149.92546,149.8800048828125,DHI
2024-01-03,hold,149.59923,147.9499969482422,DHI
2024-01-04,hold,148.71988,147.69000244140625,DHI
2024-01-05,hold,147.91046,148.6300048828125,DHI
2024-01-08,hold,147.49582,152.27999877929688,DHI
2024-01-09,hold,148.23679,151.75999450683597,DHI
2024-01-10,hold,148.76553,154.52000427246094,DHI
2024-01-11,hold,150.03432,154.97999572753906,DHI
2024-01-12,hold,151.21582,153.9199981689453,DHI
2024-01-16,hold,151.85028,152.99000549316406,DHI
2024-01-17,hold,152.01906,151.9600067138672,DHI
2024-01-18,hold,151.72212,152.52999877929685,DHI
2024-01-19,hold,151.50716,155.3000030517578,DHI
2024-01-22,hold,152.03857,157.6999969482422,DHI
2024-01-23,sell,153.14198,143.1300048828125,DHI
2024-01-24,sell,150.02747,139.2100067138672,DHI
2024-01-25,sell,146.34843,141.57000732421875,DHI
2024-01-26,sell,143.99072,140.5,DHI
2024-01-29,sell,141.91142,140.1999969482422,DHI
