date,signal,prediction,actual,ticker
2024-01-02,sell,20.236473,18.31999969482422,NCLH
2024-01-03,sell,19.944227,17.31999969482422,NCLH
2024-01-04,sell,19.471994,17.649999618530273,NCLH
2024-01-05,sell,19.007189,17.799999237060547,NCLH
2024-01-08,sell,18.603218,17.760000228881836,NCLH
2024-01-09,sell,18.260162,17.3799991607666,NCLH
2024-01-10,sell,17.952694,17.59000015258789,NCLH
2024-01-11,hold,17.737873,17.510000228881836,NCLH
2024-01-12,sell,17.58012,16.75,NCLH
2024-01-16,hold,17.383688,17.25,NCLH
2024-01-17,hold,17.270649,17.079999923706055,NCLH
2024-01-18,hold,17.182903,17.510000228881836,NCLH
2024-01-19,hold,17.167103,17.760000228881836,NCLH
2024-01-22,hold,17.205282,17.479999542236328,NCLH
2024-01-23,hold,17.234037,17.40999984741211,NCLH
2024-01-24,hold,17.256292,17.510000228881836,NCLH
2024-01-25,hold,17.286846,17.75,NCLH
2024-01-26,hold,17.342016,17.219999313354492,NCLH
2024-01-29,hold,17.336279,17.760000228881836,NCLH
