date,signal,prediction,actual,ticker
2024-01-02,hold,100.31492,101.5,BG
2024-01-03,hold,100.00552,100.2699966430664,BG
2024-01-04,hold,99.71504,98.94999694824219,BG
2024-01-05,hold,99.23138,98.0199966430664,BG
2024-01-08,hold,98.88775,99.16000366210938,BG
2024-01-09,hold,98.58399,96.66999816894531,BG
2024-01-10,hold,98.10986,94.91000366210938,BG
2024-01-11,hold,97.41428,95.31999969482422,BG
2024-01-12,hold,96.716576,94.88999938964845,BG
2024-01-16,hold,96.02088,94.80000305175781,BG
2024-01-17,hold,95.37487,94.5,BG
2024-01-18,hold,94.70754,94.09999847412111,BG
2024-01-19,hold,94.131035,92.68000030517578,BG
2024-01-22,hold,93.57332,88.76000213623048,BG
2024-01-23,hold,92.804886,90.18000030517578,BG
2024-01-24,hold,91.94797,89.11000061035156,BG
2024-01-25,hold,91.197205,88.44999694824219,BG
2024-01-26,hold,90.50167,88.30000305175781,BG
2024-01-29,hold,89.76491,89.01000213623047,BG
