date,signal,prediction,actual,ticker
2024-01-02,hold,88.5701,90.16999816894531,APTV
2024-01-03,sell,88.78455,84.48999786376953,APTV
2024-01-04,sell,87.59004,83.58999633789064,APTV
2024-01-05,sell,86.196556,83.4800033569336,APTV
2024-01-08,hold,84.861725,84.55999755859375,APTV
2024-01-09,sell,84.07078,82.26000213623047,APTV
2024-01-10,hold,83.03338,82.91999816894531,APTV
2024-01-11,hold,82.41432,83.5999984741211,APTV
2024-01-12,hold,82.19219,80.87999725341797,APTV
2024-01-16,hold,81.551025,80.79000091552734,APTV
2024-01-17,sell,81.01062,78.86000061035156,APTV
2024-01-18,hold,80.171776,79.01000213623047,APTV
2024-01-19,hold,79.41018,79.0,APTV
2024-01-22,hold,78.80395,80.0,APTV
2024-01-23,hold,78.6073,81.63999938964845,APTV
2024-01-24,hold,78.96422,83.08000183105469,APTV
2024-01-25,buy,79.70467,84.5199966430664,APTV
2024-01-26,buy,80.78584,86.04000091552734,APTV
2024-01-29,buy,82.128105,87.44000244140625,APTV
