date,signal,prediction,actual,ticker
2024-01-02,buy,132.7835,140.42999267578125,DG
2024-01-03,hold,134.28549,131.27999877929688,DG
2024-01-04,hold,134.41425,134.75999450683594,DG
2024-01-05,hold,134.6287,135.75999450683594,DG
2024-01-08,hold,134.87009,134.22000122070312,DG
2024-01-09,hold,134.81792,136.69000244140625,DG
2024-01-10,hold,135.03491,134.05999755859375,DG
2024-01-11,hold,134.89497,133.86000061035156,DG
2024-01-12,hold,134.6628,134.63999938964844,DG
2024-01-16,hold,134.52548,137.82000732421875,DG
2024-01-17,hold,134.89056,137.16000366210938,DG
2024-01-18,hold,135.24992,135.99000549316406,DG
2024-01-19,hold,135.51414,132.22000122070312,DG
2024-01-22,hold,135.10939,134.82000732421875,DG
2024-01-23,hold,134.93791,134.02000427246094,DG
2024-01-24,hold,134.68576,130.6699981689453,DG
2024-01-25,hold,133.94316,132.8800048828125,DG
2024-01-26,hold,133.50266,133.4499969482422,DG
2024-01-29,hold,133.23247,133.69000244140625,DG
