date,signal,prediction,actual,ticker
2024-01-02,hold,35.32829,35.939998626708984,BWA
2024-01-03,hold,35.389603,34.029998779296875,BWA
2024-01-04,hold,35.152973,34.310001373291016,BWA
2024-01-05,hold,34.888832,34.9900016784668,BWA
2024-01-08,hold,34.732147,35.09000015258789,BWA
2024-01-09,hold,34.635895,33.970001220703125,BWA
2024-01-10,hold,34.423687,33.88999938964844,BWA
2024-01-11,hold,34.20105,34.06999969482422,BWA
2024-01-12,hold,34.028606,32.790000915527344,BWA
2024-01-16,hold,33.710957,33.11000061035156,BWA
2024-01-17,hold,33.443718,32.709999084472656,BWA
2024-01-18,hold,33.16465,32.75,BWA
2024-01-19,hold,32.936447,32.869998931884766,BWA
2024-01-22,hold,32.765137,33.220001220703125,BWA
2024-01-23,hold,32.69025,33.45000076293945,BWA
2024-01-24,hold,32.70193,33.27000045776367,BWA
2024-01-25,hold,32.730785,33.790000915527344,BWA
2024-01-26,hold,32.84067,34.13999938964844,BWA
2024-01-29,hold,33.014095,34.27000045776367,BWA
