date,signal,prediction,actual,ticker
2024-01-02,hold,46.755875,47.779998779296875,CZR
2024-01-03,hold,46.67838,45.0,CZR
2024-01-04,hold,46.724693,44.90999984741211,CZR
2024-01-05,hold,46.473995,44.90999984741211,CZR
2024-01-08,hold,46.205868,46.25,CZR
2024-01-09,hold,45.79906,45.7599983215332,CZR
2024-01-10,hold,45.556484,45.36000061035156,CZR
2024-01-11,hold,45.34039,45.13999938964844,CZR
2024-01-12,hold,45.158276,44.400001525878906,CZR
2024-01-16,hold,44.966145,44.75,CZR
2024-01-17,hold,44.756557,44.189998626708984,CZR
2024-01-18,hold,44.53811,46.529998779296875,CZR
2024-01-19,hold,44.366283,46.7599983215332,CZR
2024-01-22,hold,44.3918,45.810001373291016,CZR
2024-01-23,hold,44.571285,45.75,CZR
2024-01-24,hold,44.68868,44.09000015258789,CZR
2024-01-25,hold,44.832737,44.900001525878906,CZR
2024-01-26,hold,44.796112,44.4900016784668,CZR
2024-01-29,hold,44.733936,45.43000030517578,CZR
