date,signal,prediction,actual,ticker
2024-01-02,hold,106.1882,103.0,GDDY
2024-01-03,hold,105.63207,102.48999786376953,GDDY
2024-01-04,hold,104.98462,100.94000244140625,GDDY
2024-01-05,hold,104.123184,100.22000122070312,GDDY
2024-01-08,hold,103.24749,101.94000244140625,GDDY
2024-01-09,hold,102.763084,103.52999877929688,GDDY
2024-01-10,hold,102.67481,104.69999694824219,GDDY
2024-01-11,hold,102.861565,104.54000091552734,GDDY
2024-01-12,hold,103.07576,104.69999694824219,GDDY
2024-01-16,hold,103.33655,104.9000015258789,GDDY
2024-01-17,hold,103.62084,106.98999786376953,GDDY
2024-01-18,hold,104.2701,107.29000091552734,GDDY
2024-01-19,hold,104.90847,108.04000091552734,GDDY
2024-01-22,hold,105.60868,108.2300033569336,GDDY
2024-01-23,hold,106.24217,107.69999694824217,GDDY
2024-01-24,hold,106.64584,108.3499984741211,GDDY
2024-01-25,hold,107.03723,107.44999694824219,GDDY
2024-01-26,hold,107.18402,107.75000000000001,GDDY
2024-01-29,hold,107.32657,108.05000305175781,GDDY
