date,signal,prediction,actual,ticker
2024-01-02,hold,25.664362,25.690000534057614,CTRA
2024-01-03,hold,25.654818,25.889999389648438,CTRA
2024-01-04,hold,25.689644,25.389999389648434,CTRA
2024-01-05,hold,25.624828,25.65999984741211,CTRA
2024-01-08,hold,25.608967,25.549999237060543,CTRA
2024-01-09,hold,25.57952,25.75,CTRA
2024-01-10,hold,25.59792,25.370000839233395,CTRA
2024-01-11,hold,25.545048,25.180000305175778,CTRA
2024-01-12,hold,25.45309,25.56999969482422,CTRA
2024-01-16,hold,25.444805,24.81999969482422,CTRA
2024-01-17,hold,25.294048,24.59000015258789,CTRA
2024-01-18,hold,25.105724,24.610000610351562,CTRA
2024-01-19,hold,24.942293,24.3799991607666,CTRA
2024-01-22,hold,24.759087,24.350000381469727,CTRA
2024-01-23,hold,24.607138,24.6299991607666,CTRA
2024-01-24,hold,24.54959,25.02000045776367,CTRA
2024-01-25,hold,24.610796,25.260000228881836,CTRA
2024-01-26,hold,24.744095,25.290000915527344,CTRA
2024-01-29,hold,24.88723,25.059999465942383,CTRA
