date,signal,prediction,actual,ticker
2024-01-02,hold,3521.3303,3480.5600585937505,BKNG
2024-01-03,hold,3523.6287,3409.2700195312505,BKNG
2024-01-04,hold,3517.6157,3419.9399414062505,BKNG
2024-01-05,hold,3504.9624,3408.139892578125,BKNG
2024-01-08,hold,3492.3638,3462.840087890625,BKNG
2024-01-09,hold,3480.3281,3489.2299804687505,BKNG
2024-01-10,hold,3472.854,3521.1499023437505,BKNG
2024-01-11,hold,3469.836,3552.2800292968745,BKNG
2024-01-12,hold,3474.1707,3502.3999023437505,BKNG
2024-01-16,hold,3478.1323,3503.6999511718745,BKNG
2024-01-17,hold,3481.3154,3489.89990234375,BKNG
2024-01-18,hold,3485.972,3528.81005859375,BKNG
2024-01-19,hold,3494.2876,3616.510009765625,BKNG
2024-01-22,hold,3507.7512,3506.02001953125,BKNG
2024-01-23,hold,3518.5059,3490.6201171875005,BKNG
2024-01-24,hold,3520.9863,3496.75,BKNG
2024-01-25,hold,3519.851,3503.25,BKNG
2024-01-26,hold,3516.7961,3519.60009765625,BKNG
2024-01-29,hold,3513.6,3553.8798828125,BKNG
