,Date,Date,Adj Close,Close,High,Low,Open,Volume
97,97,2018-08-10,23.69933319091797,23.69933319091797,24.0,23.066667556762695,23.600000381469727,173280000
98,98,2018-08-13,23.76066780090332,23.76066780090332,24.21266746520996,23.26799964904785,24.075332641601562,156958500
99,99,2018-08-14,23.176000595092773,23.176000595092773,23.946666717529297,23.139999389648438,23.89666748046875,104796000
100,100,2018-08-15,22.57933235168457,22.57933235168457,22.965999603271484,22.142667770385742,22.79400062561035,136519500
101,101,2018-08-16,22.363332748413086,22.363332748413086,22.818666458129883,22.254667282104492,22.660667419433594,90960000
102,102,2018-08-17,20.366666793823242,20.366666793823242,21.784666061401367,20.235332489013672,21.566667556762695,284379000
103,103,2018-08-20,20.562667846679688,20.562667846679688,20.566667556762695,19.213333129882812,19.446666717529297,261034500
104,104,2018-08-21,21.459999084472656,21.459999084472656,21.652666091918945,20.600000381469727,20.707332611083984,197583000
105,105,2018-08-22,21.44266700744629,21.44266700744629,21.591999053955078,20.97800064086914,21.391332626342773,89190000
106,106,2018-08-23,21.34000015258789,21.34000015258789,21.821332931518555,21.206666946411133,21.275999069213867,77209500
107,107,2018-08-24,21.521333694458008,21.521333694458008,21.59000015258789,21.293333053588867,21.3799991607666,54039000
108,108,2018-08-27,21.284666061401367,21.284666061401367,21.496000289916992,20.58733367919922,21.200000762939453,196189500
109,109,2018-08-28,20.790666580200195,20.790666580200195,21.2586669921875,20.746000289916992,21.227333068847656,114736500
110,110,2018-08-29,20.333999633789062,20.333999633789062,20.790000915527344,20.246000289916992,20.684667587280273,111711000
111,111,2018-08-30,20.209999084472656,20.209999084472656,20.30666732788086,19.847999572753906,20.150667190551758,108250500
112,112,2018-08-31,20.110666275024414,20.110666275024414,20.354000091552734,19.906667709350586,20.133333206176758,80626500
113,113,2018-09-04,19.26333236694336,19.26333236694336,19.87933349609375,19.200000762939453,19.79599952697754,125257500
114,114,2018-09-05,18.715999603271484,18.715999603271484,19.118667602539062,18.478666305541992,19.003332138061523,115812000
115,115,2018-09-06,18.729999542236328,18.729999542236328,19.411333084106445,18.591999053955078,18.98666763305664,112212000
116,116,2018-09-07,17.549333572387695,17.549333572387695,17.889999389648438,16.816667556762695,17.34000015258789,337378500
117,117,2018-09-10,19.03333282470703,19.03333282470703,19.068666458129883,18.066667556762695,18.21733283996582,214252500
118,118,2018-09-11,18.62933349609375,18.62933349609375,18.799999237060547,18.23666763305664,18.631332397460938,137550000
119,119,2018-09-12,19.369333267211914,19.369333267211914,19.5,18.57666778564453,18.762666702270508,150231000
120,120,2018-09-13,19.297332763671875,19.297332763671875,19.666667938232422,19.011999130249023,19.201332092285156,95104500
121,121,2018-09-14,19.68000030517578,19.68000030517578,19.82200050354004,19.101333618164062,19.250667572021484,101484000
122,122,2018-09-17,19.6560001373291,19.6560001373291,20.058000564575195,19.208667755126953,19.336000442504883,103314000
123,123,2018-09-18,18.997333526611328,18.997333526611328,20.176000595092773,18.366666793823242,19.779333114624023,248212500
124,124,2018-09-19,19.934667587280273,19.934667587280273,20.0,18.700000762939453,18.700666427612305,124423500
125,125,2018-09-20,19.8886661529541,19.8886661529541,20.398666381835938,19.55533218383789,20.237333297729492,110241000
126,126,2018-09-21,19.940000534057617,19.940000534057617,20.038667678833008,19.691333770751953,19.84666633605957,75757500
127,127,2018-09-24,19.978666305541992,19.978666305541992,20.200000762939453,19.57200050354004,19.898666381835938,72645000
128,128,2018-09-25,20.06599998474121,20.06599998474121,20.30666732788086,19.766666412353516,20.0,67225500
129,129,2018-09-26,20.6386661529541,20.6386661529541,20.926000595092773,20.073999404907227,20.12733268737793,117648000
130,130,2018-09-27,20.501333236694336,20.501333236694336,20.997333526611328,20.46066665649414,20.860000610351562,127636500
131,131,2018-09-28,17.65133285522461,17.65133285522461,18.53333282470703,17.37066650390625,18.017332077026367,504745500
132,132,2018-10-01,20.713333129882812,20.713333129882812,20.762666702270508,20.06999969482422,20.384666442871094,326664000
133,133,2018-10-02,20.06800079345703,20.06800079345703,21.12266731262207,19.94333267211914,20.93000030517578,176152500
134,134,2018-10-03,19.65333366394043,19.65333366394043,20.30666732788086,19.437999725341797,20.222000122070312,119925000
135,135,2018-10-04,18.788667678833008,18.788667678833008,19.600000381469727,18.511333465576172,19.59666633605957,147213000
136,136,2018-10-05,17.463333129882812,17.463333129882812,18.325332641601562,17.333332061767578,18.309999465942383,269167500
137,137,2018-10-08,16.70400047302246,16.70400047302246,17.85066795349121,16.600000381469727,17.634666442871094,202090500
138,138,2018-10-09,17.520000457763672,17.520000457763672,17.784666061401367,16.886667251586914,17.016666412353516,180909000
139,139,2018-10-10,17.125333786010742,17.125333786010742,17.700666427612305,16.51799964904785,17.640666961669922,192229500
140,140,2018-10-11,16.815332412719727,16.815332412719727,17.483333587646484,16.601999282836914,17.16866683959961,122515500
141,141,2018-10-12,17.25200080871582,17.25200080871582,17.465999603271484,16.80066680908203,17.399999618530273,108021000
142,142,2018-10-15,17.305999755859375,17.305999755859375,17.552000045776367,16.96933364868164,17.270666122436523,93000000
143,143,2018-10-16,18.439332962036133,18.439332962036133,18.492000579833984,17.482667922973633,17.713333129882812,142896000
144,144,2018-10-17,18.118667602539062,18.118667602539062,18.84666633605957,17.719999313354492,18.82666778564453,129832500
145,145,2018-10-18,17.5939998626709,17.5939998626709,18.066667556762695,17.53333282470703,17.952667236328125,81318000
146,146,2018-10-19,17.333332061767578,17.333332061767578,17.977333068847656,16.899999618530273,17.826000213623047,140632500
147,147,2018-10-22,17.39666748046875,17.39666748046875,17.457332611083984,16.839332580566406,17.3786678314209,84004500
148,148,2018-10-23,19.609333038330078,19.609333038330078,19.86199951171875,17.47333335876465,17.591333389282227,285417000
149,149,2018-10-24,19.233333587646484,19.233333587646484,20.29599952697754,19.048667907714844,20.06999969482422,300874500
150,150,2018-10-25,20.99066734313965,20.99066734313965,21.399999618530273,20.067333221435547,21.148000717163086,312610500
151,151,2018-10-26,22.059999465942383,22.059999465942383,22.65999984741211,20.44333267211914,20.549999237060547,411382500
152,152,2018-10-29,22.323333740234375,22.323333740234375,23.143999099731445,21.766666412353516,22.49799919128418,217290000
153,153,2018-10-30,21.99333381652832,21.99333381652832,22.52666664123535,21.483999252319336,21.892667770385742,136900500
154,154,2018-10-31,22.488000869750977,22.488000869750977,22.799999237060547,21.940000534057617,22.16933250427246,114364500
155,155,2018-11-01,22.95199966430664,22.95199966430664,23.189332962036133,22.315332412719727,22.55066680908203,120001500
156,156,2018-11-02,23.0939998626709,23.0939998626709,23.280000686645508,22.727333068847656,22.916000366210938,117120000
157,157,2018-11-05,22.760000228881836,22.760000228881836,22.930667877197266,22.00933265686035,22.700000762939453,117465000
158,158,2018-11-06,22.737333297729492,22.737333297729492,23.253332138061523,22.4060001373291,22.60466766357422,101443500
159,159,2018-11-07,23.21066665649414,23.21066665649414,23.41200065612793,22.719999313354492,22.889333724975586,110617500
160,160,2018-11-08,23.426666259765625,23.426666259765625,23.838666915893555,23.229333877563477,23.233333587646484,106360500
161,161,2018-11-09,23.367332458496094,23.367332458496094,23.600000381469727,23.01533317565918,23.266666412353516,76482000
162,162,2018-11-12,22.0853328704834,22.0853328704834,23.318666458129883,22.022666931152344,23.224666595458984,104122500
163,163,2018-11-13,22.582000732421875,22.582000732421875,22.979999542236328,22.14666748046875,22.21066665649414,81729000
164,164,2018-11-14,22.933332443237305,22.933332443237305,23.140666961669922,22.476667404174805,22.84666633605957,75604500
165,165,2018-11-15,23.229333877563477,23.229333877563477,23.238666534423828,22.6026668548584,22.82200050354004,69385500
166,166,2018-11-16,23.62066650390625,23.62066650390625,23.713333129882812,23.007999420166016,23.012666702270508,108093000
167,167,2018-11-19,23.564666748046875,23.564666748046875,24.450000762939453,23.525333404541016,23.756000518798828,145633500
168,168,2018-11-20,23.166000366210938,23.166000366210938,23.31999969482422,22.23666763305664,22.78333282470703,120070500
169,169,2018-11-21,22.54599952697754,22.54599952697754,23.540000915527344,22.49333381652832,23.46666717529297,70302000
170,170,2018-11-23,21.722000122070312,21.722000122070312,22.5,21.703332901000977,22.290000915527344,63039000
171,171,2018-11-26,23.066667556762695,23.066667556762695,23.08133316040039,21.666667938232422,21.666667938232422,119881500
172,172,2018-11-27,22.92799949645996,22.92799949645996,23.130666732788086,22.366666793823242,22.670000076293945,95374500
173,173,2018-11-28,23.191333770751953,23.191333770751953,23.218666076660156,22.81399917602539,23.06599998474121,61914000
174,174,2018-11-29,22.744667053222656,22.744667053222656,23.166667938232422,22.636667251586914,23.133333206176758,46210500
175,175,2018-11-30,23.365333557128906,23.365333557128906,23.440000534057617,22.55066680908203,22.788667678833008,84436500
176,176,2018-12-03,23.89933204650879,23.89933204650879,24.399999618530273,23.46666717529297,24.0,124597500
177,177,2018-12-04,23.979999542236328,23.979999542236328,24.57866668701172,23.46666717529297,23.73666763305664,126928500
178,178,2018-12-06,24.20400047302246,24.20400047302246,24.492000579833984,23.384000778198242,23.733999252319336,117637500
179,179,2018-12-07,23.864667892456055,23.864667892456055,25.299333572387695,23.843332290649414,24.600000381469727,172668000
180,180,2018-12-10,24.343332290649414,24.343332290649414,24.398666381835938,23.541332244873047,24.0,99202500
181,181,2018-12-11,24.450666427612305,24.450666427612305,24.81133270263672,24.01533317565918,24.660667419433594,94632000
182,182,2018-12-12,24.440000534057617,24.440000534057617,24.79400062561035,24.3439998626709,24.628000259399414,75405000
183,183,2018-12-13,25.119333267211914,25.119333267211914,25.16266632080078,24.450000762939453,24.676666259765625,110488500
184,184,2018-12-14,24.380666732788086,24.380666732788086,25.191333770751953,24.288667678833008,25.0,95064000
185,185,2018-12-17,23.22800064086914,23.22800064086914,24.3799991607666,22.92533302307129,24.133333206176758,115110000
186,186,2018-12-18,22.468666076660156,22.468666076660156,23.43666648864746,22.246000289916992,23.369333267211914,106500000
187,187,2018-12-19,22.197999954223633,22.197999954223633,23.134000778198242,21.982667922973633,22.50666618347168,124113000
188,188,2018-12-20,21.025333404541016,21.025333404541016,22.019332885742188,20.791332244873047,21.803333282470703,136078500
189,189,2018-12-21,21.31800079345703,21.31800079345703,21.564666748046875,20.82933235168457,21.15999984741211,120252000
190,190,2018-12-24,19.69266700744629,19.69266700744629,20.96666717529297,19.68000030517578,20.899999618530273,83398500
191,191,2018-12-26,21.73933219909668,21.73933219909668,21.79800033569336,19.606000900268555,20.0,122446500
192,192,2018-12-27,21.075332641601562,21.075332641601562,21.47800064086914,20.100000381469727,21.32266616821289,128626500
193,193,2018-12-28,22.257999420166016,22.257999420166016,22.416000366210938,21.227333068847656,21.540000915527344,149085000
194,194,2018-12-31,22.18666648864746,22.18666648864746,22.61400032043457,21.68400001525879,22.519332885742188,94534500
195,195,2019-01-02,20.674667358398438,20.674667358398438,21.0086669921875,19.920000076293945,20.406667709350586,174879000
196,196,2019-01-03,20.02400016784668,20.02400016784668,20.626667022705078,19.825332641601562,20.46666717529297,104478000
197,197,2019-01-04,21.179332733154297,21.179332733154297,21.200000762939453,20.18199920654297,20.399999618530273,110911500
198,198,2019-01-07,22.33066749572754,22.33066749572754,22.44933319091797,21.183332443237305,21.447999954223633,113268000
199,199,2019-01-08,22.356666564941406,22.356666564941406,22.93400001525879,21.801332473754883,22.797332763671875,105127500
200,200,2019-01-09,22.568666458129883,22.568666458129883,22.899999618530273,22.097999572753906,22.366666793823242,81493500
201,201,2019-01-10,22.99799919128418,22.99799919128418,23.025999069213867,22.119333267211914,22.293333053588867,90846000
202,202,2019-01-11,23.150667190551758,23.150667190551758,23.227333068847656,22.584667205810547,22.805999755859375,75586500
203,203,2019-01-14,22.293333053588867,22.293333053588867,22.833332061767578,22.266666412353516,22.825332641601562,78709500
204,204,2019-01-15,22.961999893188477,22.961999893188477,23.253332138061523,22.299999237060547,22.333332061767578,90849000
205,205,2019-01-16,23.06999969482422,23.06999969482422,23.46666717529297,22.899999618530273,22.985332489013672,70375500
206,206,2019-01-17,23.15399932861328,23.15399932861328,23.433332443237305,22.94333267211914,23.08066749572754,55150500
207,207,2019-01-18,20.150667190551758,20.150667190551758,21.808666229248047,19.98200035095215,21.53333282470703,362262000
208,208,2019-01-22,19.92799949645996,19.92799949645996,20.53333282470703,19.700000762939453,20.321332931518555,181000500
209,209,2019-01-23,19.172666549682617,19.172666549682617,19.633333206176758,18.779333114624023,19.5,187950000
210,210,2019-01-24,19.43400001525879,19.43400001525879,19.57866668701172,18.618667602539062,18.868667602539062,120183000
211,211,2019-01-25,19.80266761779785,19.80266761779785,19.90133285522461,19.303333282470703,19.625999450683594,108744000
212,212,2019-01-28,19.7586669921875,19.7586669921875,19.83066749572754,19.183332443237305,19.527332305908203,96349500
213,213,2019-01-29,19.83066749572754,19.83066749572754,19.90399932861328,19.453332901000977,19.684667587280273,69325500
214,214,2019-01-30,20.584667205810547,20.584667205810547,20.600000381469727,19.89933204650879,20.030000686645508,168754500
215,215,2019-01-31,20.468000411987305,20.468000411987305,20.770666122436523,19.600000381469727,20.066667556762695,188538000
216,216,2019-02-01,20.81399917602539,20.81399917602539,21.073333740234375,20.233333587646484,20.3613338470459,109251000
217,217,2019-02-04,20.859333038330078,20.859333038330078,21.020000457763672,20.125333786010742,20.865333557128906,110281500
218,218,2019-02-05,21.42333221435547,21.42333221435547,21.496000289916992,20.816667556762695,20.832666397094727,101142000
219,219,2019-02-06,21.148000717163086,21.148000717163086,21.615999221801758,21.041332244873047,21.305999755859375,75577500
220,220,2019-02-07,20.500667572021484,20.500667572021484,20.979999542236328,20.200000762939453,20.886667251586914,97809000
221,221,2019-02-08,20.386667251586914,20.386667251586914,20.496667861938477,19.899999618530273,20.455333709716797,87663000
222,222,2019-02-11,20.856000900268555,20.856000900268555,21.239999771118164,20.700000762939453,20.773332595825195,106945500
223,223,2019-02-12,20.78733253479004,20.78733253479004,21.21266746520996,20.641332626342773,21.079999923706055,82764000
224,224,2019-02-13,20.544666290283203,20.544666290283203,20.850000381469727,20.3713321685791,20.823333740234375,77124000
225,225,2019-02-14,20.251333236694336,20.251333236694336,20.451332092285156,20.066667556762695,20.225332260131836,78012000
226,226,2019-02-15,20.525333404541016,20.525333404541016,20.53333282470703,20.260000228881836,20.299999237060547,58573500
227,227,2019-02-19,20.375999450683594,20.375999450683594,20.769332885742188,20.364667892456055,20.437332153320312,62526000
228,228,2019-02-20,20.17066764831543,20.17066764831543,20.420000076293945,19.933332443237305,20.29400062561035,107131500
229,229,2019-02-21,19.415332794189453,19.415332794189453,20.215999603271484,19.366666793823242,20.12066650390625,133638000
230,230,2019-02-22,19.6473331451416,19.6473331451416,19.766666412353516,19.47333335876465,19.632667541503906,86109000
231,231,2019-02-25,19.917999267578125,19.917999267578125,20.19333267211914,19.799999237060547,19.860666275024414,99397500
232,232,2019-02-26,19.857332229614258,19.857332229614258,20.134000778198242,19.251333236694336,19.481332778930664,128737500
233,233,2019-02-27,20.982667922973633,20.982667922973633,21.086666107177734,20.036666870117188,20.118667602539062,167758500
234,234,2019-02-28,21.325332641601562,21.325332641601562,21.333332061767578,20.720666885375977,21.261333465576172,157810500
235,235,2019-03-01,19.652666091918945,19.652666091918945,20.475332260131836,19.459999084472656,20.46266746520996,343671000
236,236,2019-03-04,19.02400016784668,19.02400016784668,19.933332443237305,18.851999282836914,19.874666213989258,256452000
237,237,2019-03-05,18.43600082397461,18.43600082397461,18.933332443237305,18.00666618347168,18.799999237060547,281470500
238,238,2019-03-06,18.416000366210938,18.416000366210938,18.767332077026367,18.292667388916016,18.43199920654297,155032500
239,239,2019-03-07,18.439332962036133,18.439332962036133,18.979999542236328,18.28333282470703,18.589332580566406,141637500
240,240,2019-03-08,18.94266700744629,18.94266700744629,19.03933334350586,18.392667770385742,18.46066665649414,132294000
241,241,2019-03-11,19.39466667175293,19.39466667175293,19.41866683959961,18.700000762939453,18.90133285522461,110884500
242,242,2019-03-12,18.890666961669922,18.890666961669922,19.204666137695312,18.737333297729492,19.099332809448242,112561500
243,243,2019-03-13,19.263999938964844,19.263999938964844,19.465999603271484,18.84666633605957,18.926666259765625,102670500
244,244,2019-03-14,19.33066749572754,19.33066749572754,19.69266700744629,19.21933364868164,19.496667861938477,106551000
245,245,2019-03-15,18.36199951171875,18.36199951171875,18.9146671295166,18.293333053588867,18.900667190551758,221782500
246,246,2019-03-18,17.965999603271484,17.965999603271484,18.536666870117188,17.81999969482422,18.399999618530273,154215000
247,247,2019-03-19,17.83133316040039,17.83133316040039,18.219999313354492,17.56399917602539,17.833332061767578,177009000
248,248,2019-03-20,18.239999771118164,18.239999771118164,18.33133316040039,17.753332138061523,17.979333877563477,103623000
249,249,2019-03-21,18.26799964904785,18.26799964904785,18.43000030517578,17.89666748046875,18.17333221435547,89206500
