Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DOV,DOV,DOV,DOV,DOV,DOV
Date,,,,,,
2010-01-04 00:00:00+00:00,21.33185577392578,28.395418167114258,28.395418167114258,27.90607261657715,28.1004695892334,1859815
2010-01-05 00:00:00+00:00,21.23114013671875,28.261350631713867,28.361900329589844,28.120580673217773,28.328384399414062,1272199
2010-01-06 00:00:00+00:00,21.482927322387695,28.59651756286621,28.636737823486328,28.08706283569336,28.25464630126953,1852654
2010-01-07 00:00:00+00:00,21.956298828125,29.226633071899414,29.568504333496094,28.71047592163086,28.71047592163086,1959317
2010-01-08 00:00:00+00:00,22.58578109741211,30.064552307128906,30.077959060668945,28.971906661987305,29.199819564819336,2190843
2010-01-11 00:00:00+00:00,22.85771369934082,30.42653465270996,30.533788681030273,30.064552307128906,30.11147689819336,2006308
2010-01-12 00:00:00+00:00,22.93828773498535,30.533788681030273,30.540491104125977,30.0511474609375,30.138290405273438,3228532
2010-01-13 00:00:00+00:00,23.14979362487793,30.81532859802246,30.875659942626953,30.346094131469727,30.42653465270996,4637975
2010-01-14 00:00:00+00:00,23.381444931030273,31.12368392944336,31.15719985961914,30.533788681030273,30.79521942138672,2707450
2010-01-15 00:00:00+00:00,22.958433151245117,30.56060218811035,31.056650161743164,30.45334815979004,30.982912063598633,2848125
2010-01-19 00:00:00+00:00,23.114545822143555,30.76840591430664,30.835439682006836,30.352798461914062,30.386314392089844,2328535
2010-01-20 00:00:00+00:00,22.8879337310791,30.466754913330078,30.5136775970459,30.144994735717773,30.50027084350586,2740567
2010-01-21 00:00:00+00:00,22.58578109741211,30.064552307128906,30.64774513244629,29.96400260925293,30.386314392089844,2806803
2010-01-22 00:00:00+00:00,22.04191017150879,29.340591430664062,30.02433204650879,29.300371170043945,30.02433204650879,1998700
2010-01-25 00:00:00+00:00,21.780048370361328,28.992015838623047,29.78301239013672,28.871355056762695,29.44114112854004,2614959
2010-01-26 00:00:00+00:00,21.634004592895508,28.797618865966797,29.119380950927734,28.636737823486328,28.817729949951172,1639179
2010-01-27 00:00:00+00:00,21.558467864990234,28.69706916809082,28.797618865966797,28.133987426757812,28.703771591186523,2713864
2010-01-28 00:00:00+00:00,21.41242790222168,28.502670288085938,28.89146614074707,28.348493576049805,28.777509689331055,2890343
2010-01-29 00:00:00+00:00,21.593721389770508,28.74399185180664,30.198619842529297,28.7238826751709,28.89146614074707,4529820
2010-02-01 00:00:00+00:00,21.890832901000977,29.139490127563477,29.421031951904297,28.837839126586914,28.945093154907227,2268267
2010-02-02 00:00:00+00:00,22.318880081176758,29.709274291992188,29.789716720581055,29.213226318359375,29.26685333251953,2707599
2010-02-03 00:00:00+00:00,22.22319984436035,29.581911087036133,29.91707992553711,29.407623291015625,29.41432762145996,2062996
2010-02-04 00:00:00+00:00,21.533287048339844,28.663551330566406,29.514877319335938,28.542890548706055,29.313777923583984,3115603
2010-02-05 00:00:00+00:00,20.89373779296875,27.812225341796875,28.8043212890625,27.14859390258789,28.60992431640625,4967213
2010-02-08 00:00:00+00:00,20.67215919494629,27.51727867126465,27.926183700561523,27.383211135864258,27.765302658081055,3166772
2010-02-09 00:00:00+00:00,21.1807804107666,28.194316864013672,28.395418167114258,27.812225341796875,27.852445602416992,4190736
2010-02-10 00:00:00+00:00,21.195886611938477,28.214427947998047,28.455747604370117,27.899368286132812,28.16080093383789,2066278
2010-02-11 00:00:00+00:00,21.593721389770508,28.74399185180664,28.77080535888672,27.966402053833008,28.167503356933594,3208691
2010-02-12 00:00:00+00:00,21.513139724731445,28.636737823486328,28.74399185180664,28.127283096313477,28.475858688354492,2069411
2010-02-16 00:00:00+00:00,21.981477737426758,29.260150909423828,29.26685333251953,28.784212112426758,28.864652633666992,1958124
2010-02-17 00:00:00+00:00,22.384347915649414,29.796419143676758,29.809825897216797,29.28026008605957,29.400920867919922,3182585
2010-02-18 00:00:00+00:00,22.882890701293945,30.460050582885742,30.580711364746094,29.762901306152344,29.997520446777344,3363091
2010-02-19 00:00:00+00:00,23.205184936523438,30.889066696166992,30.909175872802734,30.23213768005371,30.42653465270996,3661599
2010-02-22 00:00:00+00:00,23.174976348876953,30.848846435546875,30.982912063598633,30.661151885986328,30.929285049438477,2914808
2010-02-23 00:00:00+00:00,22.631099700927734,30.1248836517334,30.78181266784668,29.84334373474121,30.42653465270996,3578953
2010-02-24 00:00:00+00:00,22.641237258911133,29.96400260925293,30.23213768005371,29.82993507385254,30.151697158813477,3989792
2010-02-25 00:00:00+00:00,22.595640182495117,29.90367317199707,29.95059585571289,29.119380950927734,29.28026008605957,2997155
2010-02-26 00:00:00+00:00,22.924888610839844,30.339391708374023,30.406423568725586,29.856748580932617,29.984113693237305,2398798
2010-03-01 00:00:00+00:00,23.178144454956055,30.674558639526367,30.895769119262695,30.379610061645508,30.5136775970459,2048526
2010-03-02 00:00:00+00:00,23.37567901611328,30.935989379882812,31.090166091918945,30.734888076782227,30.895769119262695,2258272
2010-03-03 00:00:00+00:00,23.259185791015625,30.78181266784668,31.1370906829834,30.68126106262207,30.875659942626953,2371797
2010-03-04 00:00:00+00:00,23.33515739440918,30.882362365722656,31.163904190063477,30.687965393066406,30.875659942626953,1865782
2010-03-05 00:00:00+00:00,23.81635284423828,31.519182205200195,31.552698135375977,31.090166091918945,31.090166091918945,2077318
2010-03-08 00:00:00+00:00,23.63906478881836,31.284563064575195,31.552698135375977,31.24434471130371,31.505775451660156,781250
2010-03-09 00:00:00+00:00,23.56308937072754,31.18401336669922,31.418630599975586,31.04994773864746,31.17060661315918,1406907
2010-03-10 00:00:00+00:00,23.46685218811035,31.056650161743164,31.1370906829834,30.862253189086914,31.1370906829834,1620382
2010-03-11 00:00:00+00:00,23.50737953186035,31.11027717590332,31.116979598999023,30.466754913330078,30.687965393066406,1167176
2010-03-12 00:00:00+00:00,23.51750373840332,31.12368392944336,31.351598739624023,30.922582626342773,31.25775146484375,1007853
2010-03-15 00:00:00+00:00,23.421262741088867,30.996320724487305,31.070056915283203,30.721481323242188,31.02313232421875,1515659
2010-03-16 00:00:00+00:00,23.482051849365234,31.076759338378906,31.36500358581543,30.996320724487305,31.12368392944336,2181445
