Date,Close
2010-01-04,16.05666732788086
2010-01-05,15.853333473205566
2010-01-06,16.78333282470703
2010-01-07,16.67333221435547
2010-01-08,16.44333267211914
2010-01-11,16.35333251953125
2010-01-12,16.546667098999023
2010-01-13,16.46666717529297
2010-01-14,16.416667938232422
2010-01-15,16.456666946411133
2010-01-19,16.553333282470703
2010-01-20,16.446666717529297
2010-01-21,16.43666648864746
2010-01-22,16.073333740234375
2010-01-25,16.266666412353516
2010-01-26,16.363332748413086
2010-01-27,16.303333282470703
2010-01-28,16.366666793823242
2010-01-29,16.50666618347168
2010-02-01,16.656667709350586
2010-02-02,16.96666717529297
2010-02-03,17.06333351135254
2010-02-04,16.363332748413086
2010-02-05,16.05666732788086
2010-02-08,15.706666946411133
2010-02-09,15.989999771118164
2010-02-10,15.92666721343994
2010-02-11,15.903332710266112
2010-02-12,16.123332977294922
2010-02-16,16.440000534057617
2010-02-17,16.696666717529297
2010-02-18,16.626667022705078
2010-02-19,16.666667938232422
2010-02-22,16.510000228881836
2010-02-23,16.56333351135254
2010-02-24,18.59333229064941
2010-02-25,18.690000534057617
2010-02-26,18.57999992370605
2010-03-01,18.426666259765625
2010-03-02,18.68000030517578
2010-03-03,18.540000915527344
2010-03-04,18.726667404174805
2010-03-05,18.92333221435547
2010-03-08,18.946666717529297
2010-03-09,18.676666259765625
2010-03-10,18.71666717529297
2010-03-11,18.683332443237305
2010-03-12,18.770000457763672
2010-03-15,18.98666763305664
2010-03-16,18.906667709350582
2010-03-17,18.82999992370605
2010-03-18,18.916667938232425
2010-03-19,18.80666732788086
2010-03-22,19.82666778564453
2010-03-23,19.933332443237305
2010-03-24,19.803333282470703
2010-03-25,19.71333312988281
2010-03-26,19.90333366394043
2010-03-29,19.88333320617676
2010-03-30,19.856666564941406
2010-03-31,19.739999771118164
2010-04-01,19.926666259765625
2010-04-05,19.82999992370605
2010-04-06,19.82999992370605
2010-04-07,19.856666564941406
2010-04-08,19.809999465942383
2010-04-09,19.799999237060547
2010-04-12,19.790000915527344
2010-04-13,19.850000381469727
2010-04-14,19.93666648864746
2010-04-15,19.8700008392334
2010-04-16,19.96333312988281
2010-04-19,19.733333587646484
2010-04-20,19.88333320617676
2010-04-21,20.15333366394043
2010-04-22,20.46333312988281
2010-04-23,20.87666702270508
2010-04-26,20.59333229064941
2010-04-27,20.40999984741211
2010-04-28,20.27666664123535
2010-04-29,20.74666786193848
2010-04-30,20.239999771118164
2010-05-03,20.40999984741211
2010-05-04,20.440000534057617
2010-05-05,20.38333320617676
2010-05-06,19.96666717529297
2010-05-07,19.57666778564453
2010-05-10,20.1200008392334
2010-05-11,20.26666641235352
2010-05-12,20.46999931335449
2010-05-13,20.01000022888184
2010-05-14,19.96666717529297
2010-05-17,19.93000030517578
2010-05-18,19.803333282470703
2010-05-19,19.88999938964844
2010-05-20,20.559999465942383
2010-05-21,20.34666633605957
2010-05-24,20.87666702270508
2010-05-25,21.14666748046875
2010-05-26,20.676666259765625
2010-05-27,20.84333229064941
2010-05-28,20.86333274841309
2010-06-01,20.56333351135254
2010-06-02,20.676666259765625
2010-06-03,20.81999969482422
2010-06-04,20.31333351135254
2010-06-07,20.11333274841309
2010-06-08,20.30666732788086
2010-06-09,20.46999931335449
2010-06-10,20.87333297729492
2010-06-11,21.020000457763672
2010-06-14,20.920000076293945
2010-06-15,21.333332061767575
2010-06-16,21.176666259765625
2010-06-17,21.190000534057617
2010-06-18,21.00666618347168
2010-06-21,21.01666641235352
2010-06-22,20.683332443237305
2010-06-23,20.886667251586918
2010-06-24,20.89666748046875
2010-06-25,21.0049991607666
2010-06-28,20.93000030517578
2010-06-29,20.8700008392334
2010-06-30,20.815000534057617
2010-07-01,21.174999237060547
2010-07-02,21.540000915527344
2010-07-06,21.46500015258789
2010-07-07,20.80500030517578
2010-07-08,20.924999237060547
2010-07-09,20.700000762939453
2010-07-12,20.684999465942383
2010-07-13,20.815000534057617
2010-07-14,21.030000686645508
