Date,Close
2013-01-02,35.119998931884766
2013-01-03,34.83000183105469
2013-01-04,34.38999938964844
2013-01-07,34.459999084472656
2013-01-08,33.709999084472656
2013-01-09,33.900001525878906
2013-01-10,34.0
2013-01-11,33.849998474121094
2013-01-14,34.09000015258789
2013-01-15,34.599998474121094
2013-01-16,35.540000915527344
2013-01-17,36.41999816894531
2013-01-18,37.31999969482422
2013-01-22,36.41999816894531
2013-01-23,37.79999923706055
2013-01-24,37.459999084472656
2013-01-25,37.59999847412109
2013-01-28,36.88999938964844
2013-01-29,37.310001373291016
2013-01-30,36.93000030517578
2013-01-31,36.68999862670898
2013-02-01,37.18000030517578
2013-02-04,37.27999877929688
2013-02-05,37.20000076293945
2013-02-06,37.13999938964844
2013-02-07,36.41999816894531
2013-02-08,36.25
2013-02-11,35.849998474121094
2013-02-12,35.41999816894531
2013-02-13,35.27000045776367
2013-02-14,36.56999969482422
2013-02-15,37.58000183105469
2013-02-19,38.18999862670898
2013-02-20,38.61000061035156
2013-02-21,38.77999877929688
2013-02-22,38.459999084472656
2013-02-25,37.369998931884766
2013-02-26,37.09000015258789
2013-02-27,36.72999954223633
2013-02-28,36.91999816894531
2013-03-01,37.810001373291016
2013-03-04,38.2400016784668
2013-03-05,37.5099983215332
2013-03-06,37.7400016784668
2013-03-07,37.4900016784668
2013-03-08,37.34000015258789
2013-03-11,37.66999816894531
2013-03-12,37.16999816894531
2013-03-13,37.16999816894531
2013-03-14,37.560001373291016
2013-03-15,38.5
2013-03-18,38.15999984741211
2013-03-19,38.36000061035156
2013-03-20,39.060001373291016
2013-03-21,38.4900016784668
2013-03-22,38.970001220703125
2013-03-25,39.31999969482422
2013-03-26,40.209999084472656
2013-03-27,40.150001525878906
2013-03-28,40.77999877929688
2013-04-01,41.119998931884766
2013-04-02,40.709999084472656
2013-04-03,40.56999969482422
2013-04-04,41.59999847412109
2013-04-05,41.310001373291016
2013-04-08,41.77000045776367
2013-04-09,42.54999923706055
2013-04-10,43.619998931884766
2013-04-11,43.20000076293945
2013-04-12,43.09000015258789
2013-04-15,41.43999862670898
2013-04-16,42.45000076293945
2013-04-17,42.2400016784668
2013-04-18,42.31999969482422
2013-04-19,42.38999938964844
2013-04-22,44.20000076293945
2013-04-23,45.13999938964844
2013-04-24,44.31999969482422
2013-04-25,44.2400016784668
2013-04-26,45.84000015258789
2013-04-29,45.22999954223633
2013-04-30,46.04999923706055
2013-05-01,45.54999923706055
2013-05-02,43.9900016784668
2013-05-03,44.68000030517578
2013-05-06,44.59000015258789
2013-05-07,44.90999984741211
2013-05-08,43.4900016784668
2013-05-09,44.2400016784668
2013-05-10,45.0099983215332
2013-05-13,44.540000915527344
2013-05-14,45.34999847412109
2013-05-15,46.02999877929688
2013-05-16,46.209999084472656
2013-05-17,47.16999816894531
2013-05-20,46.2599983215332
2013-05-21,46.540000915527344
2013-05-22,46.7599983215332
2013-05-23,46.59000015258789
2013-05-24,45.43999862670898
2013-05-28,45.38999938964844
2013-05-29,43.880001068115234
2013-05-30,44.54999923706055
2013-05-31,42.68999862670898
2013-06-03,43.36000061035156
2013-06-04,43.630001068115234
2013-06-05,43.040000915527344
2013-06-06,43.5
2013-06-07,44.0
2013-06-10,43.91999816894531
2013-06-11,43.59000015258789
2013-06-12,42.77000045776367
2013-06-13,43.150001525878906
2013-06-14,43.209999084472656
2013-06-17,43.0099983215332
2013-06-18,43.540000915527344
2013-06-19,43.040000915527344
2013-06-20,41.060001373291016
2013-06-21,42.619998931884766
2013-06-24,41.88999938964844
2013-06-25,42.630001068115234
2013-06-26,43.380001068115234
2013-06-27,43.130001068115234
2013-06-28,41.34000015258789
2013-07-01,41.61000061035156
2013-07-02,42.209999084472656
2013-07-03,42.22999954223633
2013-07-05,42.720001220703125
2013-07-08,43.68000030517578
2013-07-09,43.31999969482422
2013-07-10,43.90999984741211
2013-07-11,43.77999877929688
2013-07-12,45.04999923706055
2013-07-15,44.619998931884766
2013-07-16,43.810001373291016
2013-07-17,43.959999084472656
2013-07-18,44.31999969482422
2013-07-19,44.52000045776367
